# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.000193	-0.58125	-0.53125	6.15625	0.109375
-0.0001925	-0.51875	-0.375	6.3125	0.109375
-0.000192	-0.4875	-0.375	6.3125	0.140625
-0.0001915	-0.4875	-0.375	6.3125	0.15625
-0.000191	-0.4875	-0.53125	6.3125	0.125
-0.0001905	-0.45625	-0.375	6.15625	0.109375
-0.00019	-0.45625	-0.53125	6.3125	0.125
-0.0001895	-0.4875	-0.375	6.15625	0.109375
-0.000189	-0.45625	-0.53125	6.3125	0.125
-0.0001885	-0.4875	-0.53125	6.3125	0.125
-0.000188	-0.4875	-0.21875	6.3125	0.140625
-0.0001875	-0.55	-0.53125	6.15625	0.140625
-0.000187	-0.51875	-0.375	6.15625	0.109375
-0.0001865	-0.55	-0.53125	6.15625	0.109375
-0.000186	-0.51875	-0.53125	6.3125	0.125
-0.0001855	-0.4875	-0.375	6.3125	0.140625
-0.000185	-0.51875	-0.375	6.3125	0.125
-0.0001845	-0.51875	-0.375	6.46875	0.125
-0.000184	-0.51875	-0.375	6.15625	0.125
-0.0001835	-0.4875	-0.375	6.3125	0.125
-0.000183	-0.4875	-0.375	6.3125	0.109375
-0.0001825	-0.51875	-0.375	6.15625	0.125
-0.000182	-0.45625	-0.375	6.3125	0.125
-0.0001815	-0.51875	-0.6875	6.15625	0.125
-0.000181	-0.55	-0.53125	6.3125	0.125
-0.0001805	-0.51875	-0.375	6.3125	0.125
-0.00018	-0.51875	-0.375	6.15625	0.125
-0.0001795	-0.51875	-0.6875	6.3125	0.140625
-0.000179	-0.51875	-0.375	6.15625	0.140625
-0.0001785	-0.4875	-0.375	6.46875	0.125
-0.000178	-0.4875	-0.53125	6.15625	0.125
-0.0001775	-0.51875	-0.375	6.3125	0.125
-0.000177	-0.4875	-0.53125	6.3125	0.125
-0.0001765	-0.4875	-0.375	6.46875	0.125
-0.000176	-0.51875	-0.53125	6.15625	0.125
-0.0001755	-0.51875	-0.375	6.3125	0.125
-0.000175	-0.4875	-0.375	6.15625	0.125
-0.0001745	-0.4875	-0.375	6.3125	0.140625
-0.000174	-0.51875	-0.6875	6.46875	0.140625
-0.0001735	-0.4875	-0.375	6.3125	0.125
-0.000173	-0.51875	-0.53125	6.3125	0.125
-0.0001725	-0.45625	-0.375	6.15625	0.140625
-0.000172	-0.4875	-0.53125	6.3125	0.125
-0.0001715	-0.51875	-0.53125	6.3125	0.125
-0.000171	-0.4875	-0.375	6.3125	0.125
-0.0001705	-0.4875	-0.375	6.3125	0.125
-0.00017	-0.51875	-0.53125	6.3125	0.125
-0.0001695	-0.4875	-0.375	6.15625	0.125
-0.000169	-0.4875	-0.375	6.3125	0.125
-0.0001685	-0.51875	-0.53125	6.15625	0.125
-0.000168	-0.51875	-0.53125	6.15625	0.125
-0.0001675	-0.4875	-0.53125	6.15625	0.125
-0.000167	-0.4875	-0.375	6.15625	0.140625
-0.0001665	-0.4875	-0.53125	6.15625	0.140625
-0.000166	-0.4875	-0.53125	6.3125	0.125
-0.0001655	-0.4875	-0.375	6.3125	0.125
-0.000165	-0.51875	-0.53125	6.46875	0.109375
-0.0001645	-0.51875	-0.375	6.15625	0.125
-0.000164	-0.4875	-0.375	6.3125	0.140625
-0.0001635	-0.51875	-0.53125	6.3125	0.125
-0.000163	-0.4875	-0.53125	6.3125	0.125
-0.0001625	-0.4875	-0.53125	6.3125	0.125
-0.000162	-0.4875	-0.375	6.3125	0.140625
-0.0001615	-0.51875	-0.375	6.15625	0.125
-0.000161	-0.4875	-0.375	6.15625	0.125
-0.0001605	-0.4875	-0.53125	6.15625	0.125
-0.00016	-0.4875	-0.375	6.3125	0.125
-0.0001595	-0.4875	-0.375	6.3125	0.125
-0.000159	-0.4875	-0.53125	6.3125	0.125
-0.0001585	-0.4875	-0.53125	6.3125	0.125
-0.000158	-0.51875	-0.53125	6.15625	0.125
-0.0001575	-0.4875	-0.53125	6.3125	0.125
-0.000157	-0.4875	-0.375	6.15625	0.140625
-0.0001565	-0.4875	-0.53125	6.3125	0.125
-0.000156	-0.4875	-0.53125	6.3125	0.125
-0.0001555	-0.4875	-0.375	6.3125	0.125
-0.000155	-0.51875	-0.375	6.15625	0.125
-0.0001545	-0.4875	-0.53125	6.3125	0.125
-0.000154	-0.4875	-0.375	6.3125	0.125
-0.0001535	-0.4875	-0.53125	6.3125	0.125
-0.000153	-0.4875	-0.6875	6.3125	0.109375
-0.0001525	-0.4875	-0.53125	6.3125	0.125
-0.000152	-0.51875	-0.53125	6.3125	0.125
-0.0001515	-0.58125	-0.53125	6.15625	0.125
-0.000151	-0.58125	-0.53125	4.75	0.140625
-0.0001505	-0.58125	-0.0625	3.03125	0.140625
-0.00015	-0.51875	0.09375	1.15625	0.125
-0.0001495	-0.51875	0.71875	-0.0937507	0.125
-0.000149	-0.26875	0.40625	-2.90625	0.0937499
-0.0001485	-0.26875	0.25	-5.5625	0.140625
-0.000148	-0.33125	0.25	-5.71875	0.140625
-0.0001475	-0.4875	0.40625	-5.71875	0.109375
-0.000147	-0.55	0.40625	-5.5625	0.125
-0.0001465	-0.675	0.5625	-5.40625	0.15625
-0.000146	-0.89375	0.71875	-5.5625	0.140625
-0.0001455	-0.9875	1.03125	-5.71875	0.125
-0.000145	-0.9875	1.1875	-5.5625	0.125
-0.0001445	-0.9875	1.03125	-5.5625	0.140625
-0.000144	-0.925	0.875	-5.5625	0.125
-0.0001435	-0.8	0.875	-5.5625	0.125
-0.000143	-0.675	0.71875	-5.5625	0.125
-0.0001425	-0.6125	0.71875	-5.5625	0.125
-0.000142	-0.64375	0.5625	-5.5625	0.125
-0.0001415	-0.675	0.5625	-5.5625	0.125
-0.000141	-0.675	0.71875	-5.5625	0.125
-0.0001405	-0.70625	0.71875	-5.40625	0.109375
-0.00014	-0.7375	0.71875	-5.40625	0.125
-0.0001395	-0.76875	0.71875	-5.5625	0.125
-0.000139	-0.76875	0.71875	-5.5625	0.125
-0.0001385	-0.76875	0.71875	-5.5625	0.140625
-0.000138	-0.8	0.71875	-5.40625	0.109375
-0.0001375	-0.83125	0.875	-5.71875	0.140625
-0.000137	-0.76875	0.71875	-5.5625	0.125
-0.0001365	-0.7375	0.875	-5.5625	0.125
-0.000136	-0.7375	0.5625	-5.5625	0.125
-0.0001355	-0.70625	0.71875	-5.71875	0.125
-0.000135	-0.70625	0.875	-5.5625	0.125
-0.0001345	-0.7375	0.875	-5.5625	0.125
-0.000134	-0.70625	0.71875	-5.5625	0.125
-0.0001335	-0.7375	0.5625	-5.5625	0.109375
-0.000133	-0.8	0.71875	-5.5625	0.125
-0.0001325	-0.7375	0.875	-5.40625	0.125
-0.000132	-0.8	0.71875	-5.40625	0.125
-0.0001315	-0.76875	0.875	-5.5625	0.125
-0.000131	-0.76875	0.71875	-5.5625	0.125
-0.0001305	-0.76875	0.71875	-5.5625	0.140625
-0.00013	-0.76875	0.875	-5.5625	0.125
-0.0001295	-0.76875	0.875	-5.40625	0.125
-0.000129	-0.76875	0.875	-5.5625	0.125
-0.0001285	-0.76875	0.875	-5.5625	0.109375
-0.000128	-0.76875	0.71875	-5.5625	0.125
-0.0001275	-0.76875	0.71875	-5.5625	0.125
-0.000127	-0.7375	0.5625	-5.5625	0.140625
-0.0001265	-0.7375	0.71875	-5.71875	0.109375
-0.000126	-0.7375	0.5625	-5.5625	0.125
-0.0001255	-0.76875	0.71875	-5.5625	0.125
-0.000125	-0.76875	0.5625	-5.5625	0.125
-0.0001245	-0.7375	0.71875	-5.71875	0.125
-0.000124	-0.8	0.71875	-5.71875	0.125
-0.0001235	-0.76875	0.875	-5.5625	0.109375
-0.000123	-0.76875	0.875	-5.5625	0.125
-0.0001225	-0.7375	0.875	-5.71875	0.125
-0.000122	-0.76875	0.71875	-5.5625	0.125
-0.0001215	-0.76875	0.875	-5.5625	0.125
-0.000121	-0.76875	0.71875	-5.5625	0.125
-0.0001205	-0.7375	0.875	-5.5625	0.140625
-0.00012	-0.7375	0.71875	-5.5625	0.140625
-0.0001195	-0.7375	0.71875	-5.5625	0.125
-0.000119	-0.7375	0.875	-5.5625	0.125
-0.0001185	-0.76875	0.71875	-5.5625	0.125
-0.000118	-0.7375	0.71875	-5.5625	0.140625
-0.0001175	-0.8	0.875	-5.5625	0.125
-0.000117	-0.76875	0.71875	-5.71875	0.125
-0.0001165	-0.76875	0.875	-5.71875	0.125
-0.000116	-0.76875	0.71875	-5.5625	0.125
-0.0001155	-0.76875	0.71875	-5.5625	0.125
-0.000115	-0.7375	0.875	-5.71875	0.125
-0.0001145	-0.7375	0.875	-5.5625	0.125
-0.000114	-0.76875	0.71875	-5.71875	0.125
-0.0001135	-0.8	0.71875	-5.5625	0.125
-0.000113	-0.76875	0.71875	-5.5625	0.140625
-0.0001125	-0.8	0.71875	-5.5625	0.109375
-0.000112	-0.76875	0.71875	-5.40625	0.140625
-0.0001115	-0.76875	0.71875	-5.5625	0.125
-0.000111	-0.8	0.875	-5.71875	0.140625
-0.0001105	-0.76875	0.71875	-5.5625	0.140625
-0.00011	-0.7375	0.875	-5.40625	0.125
-0.0001095	-0.7375	0.875	-5.5625	0.125
-0.000109	-0.76875	0.71875	-5.5625	0.140625
-0.0001085	-0.76875	0.71875	-5.5625	0.125
-0.000108	-0.7375	0.71875	-5.5625	0.140625
-0.0001075	-0.76875	0.71875	-5.5625	0.125
-0.000107	-0.76875	0.71875	-5.40625	0.125
-0.0001065	-0.7375	0.875	-5.5625	0.109375
-0.000106	-0.8	0.71875	-5.5625	0.140625
-0.0001055	-0.7375	0.71875	-5.5625	0.125
-0.000105	-0.76875	0.875	-5.40625	0.125
-0.0001045	-0.76875	0.71875	-5.5625	0.125
-0.000104	-0.7375	0.71875	-5.5625	0.140625
-0.0001035	-0.76875	0.71875	-5.40625	0.125
-0.000103	-0.76875	0.875	-5.09375	0.125
-0.0001025	-0.8	0.875	-4.625	0.109375
-0.000102	-0.8	0.875	-3.21875	0.140625
-0.0001015	-0.8625	0.71875	-2.90625	0.140625
-0.000101	-0.925	1.03125	-0.406251	0.125
-0.0001005	-0.89375	-0.0625	1.625	0.125
-0.0001	-0.89375	-0.0625	3.5	0.15625
-0.0000995	-0.7375	-2.25	5.0625	0.0781249
-0.000099	-0.70625	-0.0625	6.3125	0.0781249
-0.0000985	-0.4875	-0.6875	6.3125	0.125
-0.000098	-0.45625	-0.53125	6.3125	0.171875
-0.0000975	-0.425	-0.53125	6.15625	0.109375
-0.000097	-0.3625	-0.21875	6.15625	0.0937499
-0.0000965	-0.2375	-0.0625	6.15625	0.125
-0.000096	-0.26875	-0.21875	6.15625	0.15625
-0.0000955	-0.4875	-0.375	6.3125	0.109375
-0.000095	-0.58125	-0.53125	6.3125	0.109375
-0.0000945	-0.58125	-0.53125	6.15625	0.125
-0.000094	-0.675	-0.53125	6.3125	0.15625
-0.0000935	-0.64375	-0.6875	6.3125	0.125
-0.000093	-0.58125	-0.375	6.3125	0.109375
-0.0000925	-0.51875	-0.53125	6.3125	0.125
-0.000092	-0.4875	-0.53125	6.3125	0.15625
-0.0000915	-0.51875	-0.53125	6.3125	0.125
-0.000091	-0.51875	-0.375	6.3125	0.125
-0.0000905	-0.425	-0.375	6.15625	0.109375
-0.00009	-0.45625	-0.53125	6.3125	0.125
-0.0000895	-0.45625	-0.53125	6.3125	0.140625
-0.000089	-0.4875	-0.6875	6.15625	0.109375
-0.0000885	-0.51875	-0.375	6.3125	0.140625
-0.000088	-0.58125	-0.53125	6.15625	0.140625
-0.0000875	-0.55	-0.53125	6.15625	0.125
-0.000087	-0.55	-0.53125	6.3125	0.125
-0.0000865	-0.4875	-0.375	6.3125	0.125
-0.000086	-0.45625	-0.53125	6.3125	0.140625
-0.0000855	-0.4875	-0.53125	6.3125	0.125
-0.000085	-0.4875	-0.375	6.3125	0.140625
-0.0000845	-0.51875	-0.375	6.3125	0.125
-0.000084	-0.51875	-0.21875	6.3125	0.125
-0.0000835	-0.4875	-0.53125	6.15625	0.125
-0.000083	-0.4875	-0.53125	6.3125	0.125
-0.0000825	-0.4875	-0.53125	6.15625	0.140625
-0.000082	-0.45625	-0.53125	6.3125	0.125
-0.0000815	-0.4875	-0.375	6.3125	0.140625
-0.000081	-0.4875	-0.53125	6.15625	0.109375
-0.0000805	-0.51875	-0.53125	6.3125	0.125
-0.00008	-0.4875	-0.53125	6.15625	0.140625
-0.0000795	-0.51875	-0.53125	6.15625	0.125
-0.000079	-0.51875	-0.6875	6.15625	0.140625
-0.0000785	-0.51875	-0.53125	6.3125	0.125
-0.000078	-0.4875	-0.375	6.15625	0.125
-0.0000775	-0.51875	-0.53125	6.3125	0.125
