# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.0914	-0.3	0.09375	-5.5625	0.140625
-0.0912	-0.0500002	0.09375	6.3125	0.15625
-0.091	-0.0500002	-0.0625	6.3125	0.15625
-0.0908	-0.0187502	-0.0625	6.46875	0.140625
-0.0906	-0.33125	0.40625	-5.71875	0.15625
-0.0904	-0.33125	0.25	-5.5625	0.140625
-0.0902	-0.3	0.25	-5.5625	0.140625
-0.09	-0.0812502	-0.0625	6.15625	0.140625
-0.0898	-0.0500002	-0.21875	6.3125	0.140625
-0.0896	-0.0812502	-0.21875	6.3125	0.140625
-0.0894	-0.3	0.40625	-5.5625	0.140625
-0.0892	-0.33125	0.25	-5.71875	0.140625
-0.089	-0.33125	0.40625	-5.5625	0.140625
-0.0888	-0.1125	-0.0625	6	0.140625
-0.0886	-0.0812502	-0.21875	6.15625	0.140625
-0.0884	-0.0812502	-0.0625	6.46875	0.140625
-0.0882	-0.0500002	-0.0625	6.3125	0.125
-0.088	-0.33125	0.25	-5.5625	0.140625
-0.0878	-0.33125	0.40625	-5.71875	0.15625
-0.0876	-0.33125	0.40625	-5.5625	0.140625
-0.0874	-0.0812502	-0.0625	6.3125	0.15625
-0.0872	-0.0812502	-0.21875	6.3125	0.140625
-0.087	-0.0812502	-0.0625	6.3125	0.140625
-0.0868	-0.33125	0.40625	-5.5625	0.140625
-0.0866	-0.3	0.40625	-5.71875	0.140625
-0.0864	-0.3625	0.5625	-5.5625	0.140625
-0.0862	-0.1125	0.09375	6.3125	0.140625
-0.086	-0.0812502	-0.21875	6.15625	0.140625
-0.0858	-0.0500002	-0.21875	6.3125	0.15625
-0.0856	-0.0812502	-0.0625	6.3125	0.140625
-0.0854	-0.26875	0.25	-5.71875	0.15625
-0.0852	-0.3	0.25	-5.5625	0.125
-0.085	-0.33125	0.25	-5.71875	0.140625
-0.0848	-0.0500002	-0.0625	6.3125	0.15625
-0.0846	-0.0500002	-0.0625	6.3125	0.140625
-0.0844	-0.0500002	-0.21875	6.3125	0.15625
-0.0842	-0.26875	0.40625	-5.71875	0.140625
-0.084	-0.33125	0.25	-5.5625	0.140625
-0.0838	-0.33125	0.40625	-5.71875	0.15625
-0.0836	-0.0500002	-0.0625	6.3125	0.140625
-0.0834	-0.0500002	-0.21875	6.3125	0.140625
-0.0832	-0.0500002	-0.0625	6.3125	0.140625
-0.083	-0.3	0.25	-5.5625	0.15625
-0.0828	-0.3	0.25	-5.5625	0.140625
-0.0826	-0.33125	0.25	-5.71875	0.140625
-0.0824	-0.33125	0.40625	-5.5625	0.140625
-0.0822	-0.0812502	-0.0625	6.15625	0.15625
-0.082	-0.0812502	-0.0625	6.15625	0.15625
-0.0818	-0.0812502	-0.0625	6.3125	0.140625
-0.0816	-0.3	0.25	-5.5625	0.140625
-0.0814	-0.33125	0.40625	-5.5625	0.15625
-0.0812	-0.3625	0.25	-5.5625	0.15625
-0.081	-0.0812502	-0.0625	6.3125	0.140625
-0.0808	-0.0812502	-0.21875	6.15625	0.15625
-0.0806	-0.0812502	-0.0625	6.3125	0.140625
-0.0804	-0.33125	0.40625	-5.40625	0.140625
-0.0802	-0.3625	0.25	-5.71875	0.140625
-0.08	-0.3625	0.40625	-5.5625	0.140625
-0.0798	-0.3625	0.40625	-3.375	0.140625
-0.0796	-0.0812502	-0.21875	6.46875	0.140625
-0.0794	-0.1125	-0.0625	6.15625	0.140625
-0.0792	-0.1125	-0.375	6.3125	0.140625
-0.079	-0.39375	0.40625	-5.71875	0.140625
-0.0788	-0.3625	0.25	-5.5625	0.15625
-0.0786	-0.39375	0.40625	-5.5625	0.15625
-0.0784	-0.14375	-0.21875	6.15625	0.140625
-0.0782	-0.1125	-0.21875	6.3125	0.140625
-0.078	-0.1125	-0.21875	6.3125	0.140625
-0.0778	-0.39375	0.40625	-5.5625	0.15625
-0.0776	-0.3625	0.40625	-5.71875	0.15625
-0.0774	-0.3625	0.40625	-5.71875	0.125
-0.0772	-0.1125	-0.21875	6.15625	0.140625
-0.077	-0.14375	-0.21875	6.3125	0.140625
-0.0768	-0.1125	-0.21875	6.3125	0.140625
-0.0766	-0.1125	-0.0625	6.3125	0.140625
-0.0764	-0.3625	0.40625	-5.71875	0.15625
-0.0762	-0.3625	0.40625	-5.71875	0.140625
-0.076	-0.39375	0.25	-5.5625	0.140625
-0.0758	-0.1125	-0.0625	6.3125	0.140625
-0.0756	-0.1125	0.09375	6.15625	0.140625
-0.0754	-0.1125	-0.0625	6.3125	0.15625
-0.0752	-0.3625	0.40625	-5.5625	0.15625
-0.075	-0.3625	0.40625	-5.5625	0.15625
-0.0748	-0.3625	0.25	-5.71875	0.15625
-0.0746	-0.1125	0.09375	6.15625	0.15625
-0.0744	-0.0812502	-0.0625	6.15625	0.140625
-0.0742	-0.1125	-0.21875	6.3125	0.15625
-0.074	-0.20625	0.25	-2.75	0.15625
-0.0738	-0.33125	0.40625	-5.5625	0.15625
-0.0736	-0.3625	0.25	-5.71875	0.140625
-0.0734	-0.3625	0.25	-5.71875	0.140625
-0.0732	-0.0812502	0.09375	6.15625	0.15625
-0.073	-0.0812502	-0.21875	6.3125	0.140625
-0.0728	-0.1125	-0.0625	6.3125	0.15625
-0.0726	-0.3625	0.40625	-5.71875	0.140625
-0.0724	-0.3625	0.25	-5.5625	0.125
-0.0722	-0.3625	0.25	-5.71875	0.140625
-0.072	-0.1125	-0.0625	6.15625	0.140625
-0.0718	-0.0812502	-0.0625	6.46875	0.15625
-0.0716	-0.1125	-0.0625	6.3125	0.140625
-0.0714	-0.39375	0.40625	-5.5625	0.140625
-0.0712	-0.39375	0.40625	-5.71875	0.140625
-0.071	-0.3625	0.40625	-5.5625	0.125
-0.0708	-0.39375	0.25	-5.5625	0.15625
-0.0706	-0.14375	-0.0625	6.3125	0.140625
-0.0704	-0.1125	-0.0625	6.3125	0.15625
-0.0702	-0.14375	-0.0625	6.3125	0.15625
-0.07	-0.425	0.40625	-5.5625	0.140625
-0.0698	-0.39375	0.40625	-5.5625	0.140625
-0.0696	-0.39375	0.40625	-5.5625	0.140625
-0.0694	-0.175	-0.0625	6.3125	0.15625
-0.0692	-0.175	-0.0625	6.3125	0.15625
-0.069	-0.20625	-0.21875	6.3125	0.140625
-0.0688	-0.425	0.25	-5.5625	0.140625
-0.0686	-0.425	0.5625	-5.5625	0.15625
-0.0684	-0.425	0.25	-5.5625	0.15625
-0.0682	-0.175	-0.0625	6.15625	0.140625
-0.068	-0.14375	-0.21875	6.3125	0.140625
-0.0678	-0.175	-0.21875	6.3125	0.140625
-0.0676	-0.175	-0.0625	6.3125	0.140625
-0.0674	-0.425	0.40625	-5.5625	0.140625
-0.0672	-0.425	0.40625	-5.5625	0.140625
-0.067	-0.425	0.25	-5.5625	0.15625
-0.0668	-0.175	-0.0625	6.46875	0.15625
-0.0666	-0.175	-0.21875	6.3125	0.125
-0.0664	-0.175	-0.21875	6.3125	0.140625
-0.0662	-0.425	0.40625	-5.5625	0.140625
-0.066	-0.425	0.40625	-5.5625	0.140625
-0.0658	-0.425	0.40625	-5.5625	0.140625
-0.0656	-0.175	-0.0625	6.3125	0.15625
-0.0654	-0.175	-0.0625	6.15625	0.140625
-0.0652	-0.175	-0.21875	6.3125	0.140625
-0.065	-0.20625	-0.21875	6.15625	0.140625
-0.0648	-0.39375	0.40625	-5.71875	0.125
-0.0646	-0.45625	0.5625	-5.875	0.140625
-0.0644	-0.39375	0.25	-5.5625	0.140625
-0.0642	-0.175	-0.21875	6.46875	0.15625
-0.064	-0.175	-0.21875	6.15625	0.140625
-0.0638	-0.175	-0.0625	6.3125	0.15625
-0.0636	-0.425	0.25	-5.5625	0.140625
-0.0634	-0.425	0.40625	-5.5625	0.140625
-0.0632	-0.45625	0.5625	-5.5625	0.15625
-0.063	-0.175	-0.375	6.15625	0.125
-0.0628	-0.20625	-0.21875	6.3125	0.15625
-0.0626	-0.20625	-0.0625	6.3125	0.140625
-0.0624	-0.45625	0.40625	-5.5625	0.140625
-0.0622	-0.45625	0.40625	-5.71875	0.140625
-0.062	-0.4875	0.40625	-5.5625	0.140625
-0.0618	-0.51875	0.40625	-5.71875	0.15625
-0.0616	-0.26875	-0.375	6.15625	0.15625
-0.0614	-0.3	-0.375	6.3125	0.140625
-0.0612	-0.3	-0.375	6.3125	0.140625
-0.061	-0.55	0.5625	-5.71875	0.140625
-0.0608	-0.55	0.5625	-5.71875	0.140625
-0.0606	-0.58125	0.71875	-5.71875	0.15625
-0.0604	-0.3625	-0.21875	6.3125	0.140625
-0.0602	-0.39375	-0.21875	6.3125	0.15625
-0.06	-0.425	-0.375	6.3125	0.140625
-0.0598	-0.70625	0.5625	-5.5625	0.140625
-0.0596	-0.7375	0.71875	-5.5625	0.140625
-0.0594	-0.7375	0.71875	-5.71875	0.15625
-0.0592	-0.6125	-0.53125	4.28125	0.140625
-0.059	-0.55	-0.375	6.3125	0.15625
-0.0588	-0.6125	-0.53125	6.15625	0.15625
-0.0586	-0.64375	-0.53125	6.3125	0.140625
-0.0584	-0.925	0.875	-5.5625	0.140625
-0.0582	-0.9875	1.03125	-5.5625	0.15625
-0.058	-1.01875	1.03125	-5.5625	0.15625
-0.0578	-0.83125	-0.84375	6.3125	0.15625
-0.0576	-0.8625	-0.6875	6.3125	0.140625
-0.0574	-0.95625	-0.84375	6.3125	0.140625
-0.0572	-1.2375	1.34375	-5.5625	0.15625
-0.057	-1.3	1.34375	-5.71875	0.140625
-0.0568	-1.39375	1.34375	-5.5625	0.140625
-0.0566	-1.14375	-1.15625	6.15625	0.15625
-0.0564	-1.14375	-1.15625	6.15625	0.140625
-0.0562	-1.175	-1.15625	6.15625	0.15625
-0.056	-1.1125	-1.15625	6.3125	0.140625
-0.0558	-1.39375	1.1875	-5.5625	0.125
-0.0556	-1.39375	1.5	-5.71875	0.140625
-0.0554	-1.39375	1.34375	-5.5625	0.15625
-0.0552	-1.1125	-1	6.3125	0.15625
-0.055	-1.08125	-1	6.3125	0.140625
-0.0548	-1.1125	-1.3125	6.3125	0.140625
-0.0546	-1.3625	1.34375	-5.5625	0.140625
-0.0544	-1.33125	1.1875	-5.71875	0.15625
-0.0542	-1.3625	1.34375	-5.5625	0.15625
-0.054	-1.05	-0.84375	6.3125	0.15625
-0.0538	-1.08125	-1.15625	6.3125	0.140625
-0.0536	-1.08125	-1.15625	6.15625	0.140625
-0.0534	-1.33125	1.1875	-5.5625	0.125
-0.0532	-1.33125	1.1875	-5.71875	0.140625
-0.053	-1.3625	1.34375	-5.5625	0.140625
-0.0528	-1.3625	1.5	-5.5625	0.15625
-0.0526	-1.05	-1	6.3125	0.140625
-0.0524	-1.08125	-1	6.3125	0.140625
-0.0522	-1.08125	-1.15625	6.3125	0.140625
-0.052	-1.33125	1.34375	-5.5625	0.15625
-0.0518	-1.3	1.1875	-5.5625	0.140625
-0.0516	-1.3625	1.1875	-5.5625	0.15625
-0.0514	-1.08125	-1.15625	6.3125	0.15625
-0.0512	-1.1125	-1	6.3125	0.125
-0.051	-1.08125	-1.15625	6.3125	0.140625
-0.0508	-1.3625	1.34375	-5.5625	0.140625
-0.0506	-1.33125	1.34375	-5.5625	0.15625
-0.0504	-1.3625	1.34375	-5.71875	0.125
-0.0502	-1.39375	1.34375	-3.84375	0.140625
-0.05	-1.08125	-1	6.3125	0.140625
-0.0498	-1.1125	-1.15625	6.3125	0.140625
-0.0496	-1.08125	-1.15625	6.3125	0.140625
-0.0494	-1.3625	1.34375	-5.5625	0.140625
-0.0492	-1.33125	1.34375	-5.71875	0.140625
-0.049	-1.3625	1.34375	-5.5625	0.15625
-0.0488	-1.08125	-1.15625	6.3125	0.15625
-0.0486	-1.1125	-1	6.3125	0.140625
-0.0484	-1.08125	-1.15625	6.3125	0.140625
-0.0482	-1.3625	1.34375	-5.5625	0.140625
-0.048	-1.33125	1.5	-5.71875	0.15625
-0.0478	-1.33125	1.5	-5.5625	0.15625
-0.0476	-1.08125	-1.15625	6.46875	0.15625
-0.0474	-1.08125	-1	6.15625	0.140625
-0.0472	-1.08125	-1.15625	6.3125	0.125
-0.047	-1.08125	-1.15625	6.15625	0.140625
-0.0468	-1.3	1.1875	-5.5625	0.140625
-0.0466	-1.3625	1.34375	-5.5625	0.140625
-0.0464	-1.3	1.5	-5.5625	0.15625
-0.0462	-1.05	-1	6.15625	0.140625
-0.046	-1.08125	-1	6.3125	0.15625
-0.0458	-1.05	-1	6.3125	0.125
-0.0456	-1.33125	1.34375	-5.71875	0.140625
-0.0454	-1.33125	1.34375	-5.5625	0.140625
-0.0452	-1.3	1.34375	-5.5625	0.125
-0.045	-1.05	-1	6.15625	0.15625
-0.0448	-1.05	-1	6.3125	0.125
-0.0446	-1.01875	-1	6.3125	0.140625
-0.0444	-1.1125	1.03125	-1.1875	0.140625
-0.0442	-1.3	1.34375	-5.5625	0.15625
-0.044	-1.3	1.34375	-5.71875	0.140625
-0.0438	-1.26875	1.1875	-5.40625	0.15625
-0.0436	-0.9875	-1.15625	6.46875	0.140625
-0.0434	-0.9875	-1	6.3125	0.140625
-0.0432	-1.01875	-1	6.3125	0.140625
-0.043	-1.3	1.1875	-5.71875	0.15625
-0.0428	-1.2375	1.1875	-5.5625	0.140625
-0.0426	-1.2375	1.34375	-5.71875	0.140625
-0.0424	-1.01875	-0.84375	6.46875	0.140625
-0.0422	-1.01875	-1.15625	6.3125	0.15625
-0.042	-1.01875	-0.84375	6.15625	0.140625
-0.0418	-1.26875	1.34375	-5.5625	0.140625
-0.0416	-1.3	1.34375	-5.71875	0.140625
-0.0414	-1.26875	1.34375	-5.71875	0.140625
-0.0412	-1.26875	1.34375	-5.5625	0.15625
-0.041	-1.05	-1	6.3125	0.140625
-0.0408	-1.01875	-1	6.46875	0.140625
-0.0406	-1.01875	-1	6.3125	0.140625
-0.0404	-1.3	1.1875	-5.71875	0.140625
-0.0402	-1.26875	1.1875	-5.5625	0.15625
-0.04	-1.26875	1.34375	-5.71875	0.140625
-0.0398	-0.9875	-1.15625	6.15625	0.15625
-0.0396	-1.01875	-1	6.3125	0.140625
-0.0394	-1.01875	-1.15625	6.3125	0.140625
-0.0392	-1.3	1.34375	-5.5625	0.140625
-0.039	-1.33125	1.34375	-5.71875	0.140625
-0.0388	-1.26875	1.34375	-5.5625	0.140625
-0.0386	-1.01875	-1	6.3125	0.140625
-0.0384	-1.05	-1	6.3125	0.140625
-0.0382	-1.05	-1	6.3125	0.140625
-0.038	-1.05	-1	6.3125	0.15625
-0.0378	-1.3	1.1875	-5.71875	0.15625
-0.0376	-1.26875	1.1875	-5.71875	0.15625
-0.0374	-1.3	1.34375	-5.5625	0.140625
-0.0372	-0.9875	-1	6.15625	0.140625
-0.037	-1.01875	-0.84375	6.15625	0.15625
-0.0368	-1.01875	-1.15625	6.3125	0.125
-0.0366	-1.26875	1.1875	-5.5625	0.140625
-0.0364	-1.26875	1.34375	-5.5625	0.15625
-0.0362	-1.26875	1.34375	-5.5625	0.15625
-0.036	-0.95625	-1	6.3125	0.15625
-0.0358	-0.95625	-0.84375	6.3125	0.140625
-0.0356	-0.9875	-1	6.3125	0.140625
-0.0354	-1.01875	-0.84375	6.3125	0.140625
-0.0352	-1.2375	1.34375	-5.71875	0.140625
-0.035	-1.26875	1.1875	-5.5625	0.140625
-0.0348	-1.2375	1.1875	-5.5625	0.15625
-0.0346	-0.95625	-1	6.3125	0.140625
-0.0344	-0.95625	-0.84375	6.15625	0.125
-0.0342	-0.95625	-0.84375	6.3125	0.140625
-0.034	-1.20625	1.1875	-5.71875	0.140625
-0.0338	-1.20625	1.03125	-5.71875	0.15625
-0.0336	-1.20625	1.1875	-5.5625	0.140625
-0.0334	-0.9875	-1	6.3125	0.140625
-0.0332	-0.95625	-1	6.3125	0.140625
-0.033	-0.925	-0.84375	6.15625	0.140625
-0.0328	-1.20625	1.1875	-5.5625	0.140625
-0.0326	-1.20625	1.1875	-5.5625	0.140625
-0.0324	-1.2375	1.1875	-5.71875	0.15625
-0.0322	-1.20625	1.34375	-5.5625	0.140625
-0.032	-0.9875	-0.84375	6.46875	0.15625
-0.0318	-0.95625	-1	6.3125	0.15625
-0.0316	-0.9875	-0.84375	6.3125	0.140625
-0.0314	-1.2375	1.1875	-5.5625	0.140625
-0.0312	-1.2375	1.34375	-5.5625	0.140625
-0.031	-1.175	1.1875	-5.71875	0.140625
-0.0308	-0.95625	-1.15625	6.3125	0.15625
-0.0306	-0.95625	-1	6.3125	0.15625
-0.0304	-0.95625	-1	6.15625	0.140625
-0.0302	-1.2375	1.1875	-5.5625	0.140625
-0.03	-1.2375	1.1875	-5.5625	0.140625
-0.0298	-1.20625	1.1875	-5.5625	0.15625
-0.0296	-0.9875	1.03125	2.875	0.125
-0.0294	-0.95625	-1	6.3125	0.15625
-0.0292	-0.9875	-1.15625	6.3125	0.140625
-0.029	-0.9875	-1	6.3125	0.140625
-0.0288	-1.2375	1.1875	-5.71875	0.125
-0.0286	-1.2375	1.34375	-5.5625	0.15625
-0.0284	-1.26875	1.34375	-5.5625	0.140625
-0.0282	-0.9875	-1	6.3125	0.15625
-0.028	-0.95625	-1	6.3125	0.15625
-0.0278	-0.95625	-1	6.3125	0.140625
-0.0276	-1.26875	1.1875	-5.5625	0.140625
-0.0274	-1.20625	1.34375	-5.5625	0.140625
-0.0272	-1.2375	1.1875	-5.5625	0.140625
-0.027	-0.95625	-1	6.3125	0.15625
-0.0268	-0.95625	-0.84375	6.15625	0.140625
-0.0266	-0.95625	-0.84375	6.3125	0.15625
-0.0264	-0.95625	-0.84375	6.3125	0.140625
-0.0262	-1.20625	1.1875	-5.71875	0.140625
-0.026	-1.2375	1.1875	-5.71875	0.140625
-0.0258	-1.20625	1.34375	-5.5625	0.140625
-0.0256	-0.925	-0.84375	6.3125	0.15625
-0.0254	-0.95625	-1	6.3125	0.140625
-0.0252	-0.925	-0.84375	6.3125	0.140625
-0.025	-1.20625	1.03125	-5.5625	0.140625
-0.0248	-1.175	1.1875	-5.71875	0.140625
-0.0246	-1.175	1.1875	-5.5625	0.15625
-0.0244	-0.89375	-0.84375	6.3125	0.140625
-0.0242	-0.925	-0.6875	6.3125	0.15625
-0.024	-0.89375	-0.84375	6.3125	0.15625
-0.0238	-1.14375	1.03125	-5.5625	0.125
-0.0236	-1.14375	1.1875	-5.71875	0.15625
-0.0234	-1.14375	1.03125	-5.5625	0.125
-0.0232	-1.1125	1.1875	-5.5625	0.15625
-0.023	-0.925	-1	6.3125	0.140625
-0.0228	-0.925	-0.6875	6.3125	0.140625
-0.0226	-0.89375	-0.84375	6.3125	0.140625
-0.0224	-1.175	1.1875	-5.5625	0.140625
-0.0222	-1.175	1.1875	-5.71875	0.140625
-0.022	-1.14375	1.1875	-5.71875	0.140625
-0.0218	-0.925	-0.84375	6.3125	0.15625
-0.0216	-0.89375	-0.84375	6.3125	0.140625
-0.0214	-0.925	-0.84375	6.3125	0.140625
-0.0212	-1.175	1.1875	-5.5625	0.140625
-0.021	-1.175	1.03125	-5.71875	0.140625
-0.0208	-1.175	1.1875	-5.71875	0.125
-0.0206	-1.175	1.1875	-4.46875	0.15625
-0.0204	-0.925	-1	6.3125	0.125
-0.0202	-0.925	-0.84375	6.3125	0.15625
-0.02	-0.95625	-1.15625	6.3125	0.140625
-0.0198	-1.175	1.03125	-5.5625	0.125
-0.0196	-1.20625	1.1875	-5.71875	0.140625
-0.0194	-1.20625	1.1875	-5.5625	0.140625
-0.0192	-0.925	-0.84375	6.15625	0.140625
-0.019	-0.925	-1	6.3125	0.140625
-0.0188	-0.925	-0.84375	6.3125	0.125
-0.0186	-1.175	1.1875	-5.5625	0.140625
-0.0184	-1.175	1.1875	-5.5625	0.140625
-0.0182	-1.14375	1.1875	-5.5625	0.140625
-0.018	0.0437498	-0.0625	6.3125	0.15625
-0.0178	0.0437498	-0.0625	6.3125	0.140625
-0.0176	0.0437498	0.09375	6.46875	0.15625
-0.0174	0.0437498	-0.0625	6.3125	0.140625
-0.0172	-0.2375	0.25	-5.5625	0.15625
-0.017	-0.20625	0.09375	-5.5625	0.140625
-0.0168	-0.26875	0.25	-5.5625	0.140625
-0.0166	0.0437498	-0.0625	6.3125	0.15625
-0.0164	0.0437498	-0.0625	6.3125	0.140625
-0.0162	0.0437498	0.09375	6.3125	0.140625
-0.016	-0.2375	0.25	-5.5625	0.15625
-0.0158	-0.26875	0.25	-5.5625	0.15625
-0.0156	-0.2375	0.25	-5.5625	0.140625
-0.0154	0.0437498	0.09375	6.3125	0.15625
-0.0152	0.0437498	0.09375	6.3125	0.15625
-0.015	0.0437498	0.25	6.3125	0.15625
-0.0148	-0.0500002	0.25	0.218749	0.15625
-0.0146	-0.20625	0.25	-5.5625	0.15625
-0.0144	-0.20625	0.09375	-5.71875	0.15625
-0.0142	-0.20625	0.25	-5.5625	0.140625
-0.014	0.0749998	-0.0625	6.3125	0.140625
-0.0138	0.0437498	0.09375	6.3125	0.15625
-0.0136	0.0749998	0.09375	6.3125	0.140625
-0.0134	-0.20625	0.40625	-5.5625	0.140625
-0.0132	-0.175	0.25	-5.5625	0.140625
-0.013	-0.20625	0.25	-5.71875	0.140625
-0.0128	0.0437498	0.09375	6.3125	0.140625
-0.0126	0.0749998	0.09375	6.3125	0.140625
-0.0124	0.0437498	0.09375	6.3125	0.15625
-0.0122	-0.2375	0.25	-5.71875	0.140625
-0.012	-0.20625	0.25	-5.5625	0.15625
-0.0118	-0.2375	0.09375	-5.5625	0.140625
-0.0116	-0.2375	0.25	-5.5625	0.15625
-0.0114	0.0124998	-0.0625	6.3125	0.140625
-0.0112	0.0124998	-0.0625	6.15625	0.140625
-0.011	0.0124998	-0.0625	6.3125	0.171875
-0.0108	-0.20625	0.09375	-5.5625	0.140625
-0.0106	-0.2375	0.09375	-5.5625	0.140625
-0.0104	-0.2375	0.40625	-5.71875	0.140625
-0.0102	0.0124998	-0.0625	6.15625	0.15625
-0.01	0.0124998	-0.21875	6.3125	0.15625
-0.0098	-0.0187502	-0.0625	6.3125	0.15625
-0.0096	-0.26875	0.40625	-5.5625	0.15625
-0.0094	-0.2375	0.09375	-5.71875	0.140625
-0.0092	-0.3	0.40625	-5.71875	0.140625
-0.009	-0.0500002	-0.0625	6.15625	0.15625
-0.0088	-0.0187502	-0.0625	6.3125	0.15625
-0.0086	-0.0187502	0.09375	6.46875	0.15625
-0.0084	-0.0187502	-0.0625	6.3125	0.140625
-0.0082	-0.26875	0.25	-5.71875	0.15625
-0.008	-0.26875	0.09375	-5.5625	0.125
-0.0078	-0.26875	0.40625	-5.5625	0.15625
-0.0076	-0.0500002	-0.0625	6.3125	0.15625
-0.0074	-0.0187502	-0.0625	6.3125	0.15625
-0.0072	-0.0187502	-0.21875	6.15625	0.15625
-0.007	-0.3	0.40625	-5.40625	0.140625
-0.0068	-0.3	0.25	-5.5625	0.140625
-0.0066	-0.3	0.25	-5.71875	0.15625
-0.0064	-0.0187502	-0.0625	6.3125	0.15625
-0.0062	0.0124998	0.09375	6.15625	0.15625
-0.006	-0.0500002	0.09375	6.15625	0.140625
-0.0058	-0.0500002	-0.0625	6.46875	0.140625
-0.0056	-0.26875	0.25	-5.71875	0.15625
-0.0054	-0.26875	0.25	-5.5625	0.140625
-0.0052	-0.26875	0.25	-5.5625	0.140625
-0.005	-0.0187502	0.09375	6.3125	0.15625
-0.0048	0.0124998	0.09375	6.15625	0.140625
-0.0046	0.0437498	-0.0625	6.15625	0.140625
-0.0044	-0.2375	0.25	-5.5625	0.125
-0.0042	-0.26875	0.40625	-5.71875	0.140625
-0.004	-0.2375	0.25	-5.5625	0.140625
-0.0038	-0.0187502	-0.0625	6.3125	0.15625
-0.0036	0.0124998	-0.21875	6.15625	0.15625
-0.0034	0.0437498	-0.0625	6.3125	0.140625
-0.0032	-0.2375	0.09375	-5.5625	0.15625
-0.003	-0.2375	0.09375	-5.5625	0.125
-0.0028	-0.26875	0.25	-5.5625	0.140625
-0.0026	-0.3	0.25	-5.40625	0.140625
-0.0024	-0.0187502	-0.0625	6.3125	0.140625
-0.0022	-0.0187502	-0.21875	6.15625	0.140625
-0.002	-0.0187502	0.09375	6.3125	0.15625
-0.0018	-0.3	0.40625	-5.71875	0.15625
-0.0016	-0.26875	0.09375	-5.5625	0.140625
-0.0014	-0.26875	0.25	-5.5625	0.140625
-0.0012	-0.0500002	-0.0625	6.15625	0.140625
-0.001	-0.0187502	-0.21875	6.3125	0.140625
-0.0008	-0.0500002	-0.0625	6.3125	0.140625
-0.0006	-0.3	0.40625	-5.5625	0.15625
-0.0004	-0.26875	0.40625	-5.71875	0.15625
-0.0002	-0.33125	0.25	-5.5625	0.140625
-0.0000000000000000143115	-0.20625	0.09375	1.625	0.140625
0.0002	-0.0500002	0.09375	6.3125	0.140625
0.0004	-0.0187502	-0.0625	6.15625	0.140625
0.0006	-0.0812502	-0.21875	6.3125	0.15625
0.0008	-0.33125	0.25	-5.5625	0.140625
0.001	-0.33125	0.25	-5.71875	0.140625
0.0012	-0.33125	0.25	-5.71875	0.140625
0.0014	-0.0812502	-0.0625	6.15625	0.140625
0.0016	-0.0812502	-0.0625	6.15625	0.15625
0.0018	-0.0812502	-0.0625	6.46875	0.140625
0.002	-0.33125	0.25	-5.5625	0.140625
