# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	# D0-D7	
2.595	7.4375	0.15625	-5.71875	0.65625	0
2.6	7.28125	0.15625	-5.875	0.65625	0
2.605	7.4375	0.15625	-5.71875	0.65625	0
2.61	7.4375	0.3125	-5.71875	0.65625	0
2.615	7.4375	0.3125	-5.71875	0.65625	0
2.62	7.28125	0.15625	-5.71875	0.65625	0
2.625	7.28125	0.15625	-5.71875	0.5	0
2.63	7.4375	0.15625	-5.5625	0.65625	0
2.635	7.28125	0.3125	-5.40625	0.65625	0
2.64	7.4375	0.3125	-5.5625	0.65625	0
2.645	7.28125	0.3125	-5.40625	0.5	0
2.65	7.4375	0.3125	-5.40625	0.5	0
2.655	7.4375	0.3125	-5.25	0.65625	0
2.66	7.4375	0.3125	-5.40625	0.65625	0
