# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# D0-D7	
-0.015	5.0125	0.3	136
-0.01495	4.95	0.3625	200
-0.0149	4.95	0.3	72
-0.01485	5.0125	0.3	72
-0.0148	4.95	0.3625	200
-0.01475	5.0125	0.3625	200
-0.0147	4.95	0.3	200
-0.01465	4.95	0.3	232
-0.0146	4.95	0.3625	168
-0.01455	5.0125	0.3625	168
-0.0145	5.0125	0.425	168
-0.01445	5.0125	0.425	232
-0.0144	5.0125	0.3625	104
-0.01435	4.95	0.425	104
-0.0143	4.95	0.425	120
-0.01425	4.95	0.4875	24
-0.0142	5.0125	0.425	24
-0.01415	5.0125	0.425	88
-0.0141	4.95	0.4875	88
-0.01405	4.95	0.4875	88
-0.014	5.0125	0.55	88
-0.01395	4.95	0.4875	248
-0.0139	4.95	0.55	184
-0.01385	5.0125	0.55	184
-0.0138	5.0125	0.6125	248
-0.01375	5.0125	0.6125	248
-0.0137	5.0125	0.6125	248
-0.01365	5.0125	0.675	252
-0.0136	4.95	0.675	68
-0.01355	4.95	0.675	68
-0.0135	5.0125	0.7375	228
-0.01345	5.0125	0.675	164
-0.0134	4.95	0.7375	164
-0.01335	5.0125	0.7375	164
-0.0133	5.0125	0.7375	228
-0.01325	5.0125	0.8	228
-0.0132	4.95	0.8	228
-0.01315	4.95	0.8	244
-0.0131	5.0125	0.8	212
-0.01305	4.95	0.925	212
-0.013	5.0125	0.925	244
-0.01295	5.0125	0.925	244
-0.0129	5.0125	0.925	244
-0.01285	5.0125	0.925	252
-0.0128	5.0125	0.9875	204
-0.01275	4.95	1.05	204
-0.0127	5.0125	0.9875	204
-0.01265	4.95	1.05	236
-0.0126	5.0125	1.1125	236
-0.01255	4.95	1.1125	236
-0.0125	4.95	1.1125	252
-0.01245	4.95	1.1125	220
-0.0124	4.95	1.175	220
-0.01235	5.0125	1.2375	252
-0.0123	5.0125	1.2375	252
-0.01225	5.0125	1.3	252
-0.0122	4.95	1.2375	252
-0.01215	5.0125	1.3	254
-0.0121	4.95	1.3625	162
-0.01205	4.95	1.3625	162
-0.012	4.95	1.3625	178
-0.01195	5.0125	1.425	146
-0.0119	4.95	1.425	146
-0.01185	4.95	1.425	242
-0.0118	5.0125	1.4875	114
-0.01175	4.95	1.55	114
-0.0117	4.95	1.55	250
-0.01165	4.95	1.55	202
-0.0116	5.0125	1.6125	202
-0.01155	4.95	1.6125	202
-0.0115	5.0125	1.675	234
-0.01145	5.0125	1.675	234
-0.0114	5.0125	1.7375	234
-0.01135	4.95	1.8	250
-0.0113	5.0125	1.8	186
-0.01125	5.0125	1.925	186
-0.0112	4.95	1.8625	254
-0.01115	5.0125	1.925	198
-0.0111	4.95	1.8625	198
-0.01105	5.0125	1.925	198
-0.011	5.0125	1.9875	230
-0.01095	4.95	1.9875	230
-0.0109	5.0125	2.1125	230
-0.01085	4.95	2.05	246
-0.0108	5.0125	2.1125	182
-0.01075	4.95	2.175	182
-0.0107	4.95	2.175	254
-0.01065	4.95	2.175	206
-0.0106	4.95	2.2375	206
-0.01055	5.0125	2.2375	238
-0.0105	4.95	2.2375	238
-0.01045	4.95	2.3625	238
-0.0104	4.95	2.3625	238
-0.01035	5.0125	2.425	254
-0.0103	4.95	2.425	190
-0.01025	5.0125	2.425	190
-0.0102	5.0125	2.4875	254
-0.01015	5.0125	2.55	254
-0.0101	4.95	2.6125	254
-0.01005	4.95	2.6125	255
-0.01	5.0125	2.6125	225
-0.00995	5.0125	2.6125	225
-0.0099	4.95	2.675	241
-0.00985	4.95	2.675	177
-0.0098	5.0125	2.7375	177
-0.00975	5.0125	2.7375	177
-0.0097	4.95	2.8	249
-0.00965	4.95	2.8	73
-0.0096	5.0125	2.925	73
-0.00955	4.95	2.8625	233
-0.0095	4.95	2.925	233
-0.00945	4.95	2.9875	233
-0.0094	4.95	2.9875	249
-0.00935	4.95	3.05	217
-0.0093	5.075	3.05	217
-0.00925	5.0125	3.05	217
-0.0092	4.95	3.1125	249
-0.00915	5.0125	3.1125	249
-0.0091	5.0125	3.175	249
-0.00905	4.95	3.2375	253
-0.009	4.95	3.2375	165
-0.00895	4.95	3.3	165
-0.0089	5.0125	3.2375	245
-0.00885	4.95	3.3	213
-0.0088	5.0125	3.3625	213
-0.00875	5.0125	3.3625	245
-0.0087	4.95	3.425	245
-0.00865	4.95	3.425	245
-0.0086	4.95	3.425	245
-0.00855	4.8875	3.4875	253
-0.0085	4.95	3.6125	205
-0.00845	4.95	3.6125	205
-0.0084	4.95	3.55	237
-0.00835	4.95	3.55	237
-0.0083	4.95	3.55	237
-0.00825	4.95	3.6125	253
-0.0082	5.0125	3.675	221
-0.00815	4.95	3.675	221
-0.0081	5.0125	3.675	221
-0.00805	5.0125	3.675	253
-0.008	4.95	3.7375	253
-0.00795	5.0125	3.8	253
-0.0079	4.95	3.8	255
-0.00785	4.95	3.8	195
-0.0078	5.0125	3.8	195
-0.00775	4.95	3.8	227
-0.0077	5.0125	3.8625	227
-0.00765	5.0125	3.8625	227
-0.0076	5.0125	3.8	243
-0.00755	4.95	3.925	83
-0.0075	4.95	3.9875	83
-0.00745	4.95	3.9875	83
-0.0074	5.0125	3.925	243
-0.00735	5.0125	3.9875	179
-0.0073	4.95	3.9875	179
-0.00725	5.0125	4.05	243
-0.0072	4.95	3.9875	243
-0.00715	4.95	4.05	243
-0.0071	5.0125	4.1125	251
-0.00705	5.0125	4.1125	203
-0.007	4.95	4.1125	203
-0.00695	5.0125	4.1125	203
-0.0069	5.0125	4.175	235
-0.00685	4.95	4.1125	171
-0.0068	4.95	4.1125	171
-0.00675	5.0125	4.175	235
-0.0067	4.8875	4.2375	235
-0.00665	4.95	4.175	235
-0.0066	4.95	4.175	251
-0.00655	4.95	4.175	155
-0.0065	4.95	4.2375	155
-0.00645	5.0125	4.3	219
-0.0064	4.95	4.3	219
-0.00635	4.95	4.2375	219
-0.0063	4.95	4.2375	219
-0.00625	5.0125	4.2375	251
-0.0062	5.0125	4.3	59
-0.00615	4.95	4.2375	59
-0.0061	5.0125	4.2375	187
-0.00605	5.0125	4.3625	187
-0.006	5.0125	4.2375	187
-0.00595	4.95	4.3	251
-0.0059	4.95	4.3625	123
-0.00585	4.95	4.3	123
-0.0058	5.0125	4.3	123
-0.00575	0.0124999	4.3	123
-0.0057	5.0125	4.3	123
-0.00565	5.0125	4.3	123
-0.0056	5.0125	4.3	251
-0.00555	4.95	4.3625	251
-0.0055	5.0125	4.3625	251
-0.00545	5.0125	4.3	251
-0.0054	4.95	4.3	251
-0.00535	5.0125	4.3	251
-0.0053	4.95	4.3	251
-0.00525	4.95	4.3	123
-0.0052	4.95	4.2375	123
-0.00515	5.0125	4.3	123
-0.0051	5.0125	4.3	123
-0.00505	4.95	4.3	123
-0.005	4.95	4.3	123
-0.00495	5.075	4.3	251
-0.0049	4.95	4.3	187
-0.00485	4.95	4.2375	187
-0.0048	4.95	4.3	187
-0.00475	5.0125	4.3	59
-0.0047	5.0125	4.2375	59
-0.00465	5.0125	4.2375	251
-0.0046	4.95	4.2375	219
-0.00455	5.0125	4.175	219
-0.0045	4.95	4.2375	219
-0.00445	5.0125	4.2375	219
-0.0044	4.95	4.2375	155
-0.00435	5.0125	4.175	155
-0.0043	5.0125	4.1125	155
-0.00425	5.0125	4.175	27
-0.0042	5.0125	4.2375	27
-0.00415	4.95	4.1125	187
-0.0041	4.95	4.1125	171
-0.00405	5.0125	4.05	171
-0.004	4.8875	4.1125	171
-0.00395	4.95	4.05	235
-0.0039	5.0125	4.05	203
-0.00385	4.95	4.05	203
-0.0038	5.0125	4.05	203
-0.00375	4.95	3.9875	11
-0.0037	5.0125	3.9875	11
-0.00365	4.95	3.9875	187
-0.0036	5.0125	3.925	179
-0.00355	4.95	3.925	179
-0.0035	5.0125	3.925	243
-0.00345	4.95	3.925	83
-0.0034	4.95	3.8625	83
-0.00335	4.95	3.8625	83
-0.0033	5.0125	3.8625	83
-0.00325	5.0125	3.8625	19
-0.0032	5.0125	3.8625	19
-0.00315	5.0125	3.8	51
-0.0031	4.95	3.8	35
-0.00305	5.0125	3.8	35
-0.003	5.0125	3.675	35
-0.00295	4.95	3.675	3
-0.0029	4.95	3.675	3
-0.00285	4.95	3.675	3
-0.0028	5.0125	3.675	63
-0.00275	4.95	3.6125	61
-0.0027	4.95	3.55	61
-0.00265	5.0125	3.55	61
-0.0026	4.95	3.4875	29
-0.00255	4.95	3.4875	29
-0.0025	5.0125	3.4875	61
-0.00245	5.0125	3.425	45
-0.0024	4.95	3.425	45
-0.00235	5.0125	3.3625	45
-0.0023	5.0125	3.3625	13
-0.00225	4.95	3.3625	13
-0.0022	4.8875	3.3	13
-0.00215	5.0125	3.3	61
-0.0021	5.0125	3.3	53
-0.00205	4.95	3.2375	53
-0.002	4.95	3.175	117
-0.00195	4.95	3.175	101
-0.0019	5.0125	3.1125	101
-0.00185	4.95	3.175	101
-0.0018	4.95	3.05	69
-0.00175	5.075	3.05	69
-0.0017	4.95	2.9875	125
-0.00165	4.95	2.9875	57
-0.0016	4.95	2.9875	57
-0.00155	5.0125	2.925	57
-0.0015	5.0125	2.8625	57
-0.00145	4.95	2.8625	25
-0.0014	4.95	2.8625	25
-0.00135	5.0125	2.8625	89
-0.0013	4.95	2.8	73
-0.00125	5.0125	2.7375	73
-0.0012	5.0125	2.7375	249
-0.00115	5.0125	2.675	177
-0.0011	5.0125	2.675	177
-0.00105	4.95	2.6125	177
-0.001	4.95	2.6125	177
-0.00095	4.95	2.6125	17
-0.0009	4.95	2.55	17
-0.00085	5.0125	2.55	81
-0.0008	5.0125	2.4875	65
-0.00075	5.0125	2.4875	65
-0.0007	4.95	2.3625	65
-0.00065	5.0125	2.425	1
-0.0006	5.0125	2.3625	1
-0.00055	5.0125	2.2375	31
-0.0005	5.0125	2.3	30
-0.00045	5.0125	2.175	30
-0.0004	5.0125	2.175	30
-0.00035	4.95	2.2375	62
-0.0003	4.95	2.175	46
-0.00025	4.95	2.1125	46
-0.0002	5.0125	2.05	46
-0.00015	5.0125	2.05	14
-0.0001	4.95	1.9875	14
-0.00005	4.95	1.9875	30
-0.0000000000000000171304	4.95	1.925	22
0.00005	5.0125	1.9875	22
0.0001	4.95	1.8	22
0.00015	5.0125	1.8625	54
0.0002	4.95	1.8	38
0.00025	5.0125	1.8	38
0.0003	4.95	1.8	38
0.00035	5.0125	1.7375	6
0.0004	4.95	1.675	6
0.00045	5.0125	1.6125	30
0.0005	4.95	1.675	26
0.00055	4.95	1.6125	26
0.0006	5.0125	1.55	58
0.00065	4.95	1.55	42
0.0007	5.0125	1.6125	42
0.00075	4.95	1.55	42
0.0008	5.0125	1.425	42
0.00085	5.0125	1.4875	10
0.0009	4.95	1.4875	10
0.00095	4.95	1.3625	90
0.001	4.95	1.3625	82
0.00105	5.0125	1.3	82
0.0011	4.95	1.3625	242
0.00115	5.0125	1.3	162
0.0012	4.95	1.2375	162
0.00125	5.0125	1.2375	162
0.0013	4.95	1.2375	162
0.00135	4.95	1.2375	2
0.0014	4.95	1.175	2
0.00145	4.95	1.175	62
0.0015	4.95	1.175	60
0.00155	4.95	1.1125	60
0.0016	4.95	1.05	60
0.00165	4.95	1.05	28
0.0017	5.0125	1.05	28
0.00175	4.95	1.05	60
0.0018	4.8875	0.925	44
0.00185	4.95	0.925	44
0.0019	5.0125	0.925	44
0.00195	4.95	0.925	44
0.002	5.0125	0.8625	12
0.00205	4.95	0.8625	12
0.0021	5.0125	0.8625	60
0.00215	4.95	0.7375	52
0.0022	4.95	0.8	52
0.00225	4.95	0.7375	52
0.0023	4.95	0.675	20
0.00235	5.0125	0.675	20
0.0024	5.0125	0.6125	116
0.00245	5.0125	0.675	100
0.0025	4.95	0.675	100
0.00255	4.95	0.6125	100
0.0026	4.95	0.675	100
0.00265	5.0125	0.6125	68
0.0027	4.95	0.55	68
0.00275	5.0125	0.6125	68
0.0028	5.0125	0.6125	4
0.00285	4.95	0.55	4
0.0029	5.0125	0.55	188
0.00295	4.95	0.4875	184
0.003	5.0125	0.4875	184
0.00305	5.0125	0.4875	184
0.0031	4.95	0.425	248
0.00315	4.95	0.4875	88
0.0032	5.0125	0.425	88
0.00325	4.95	0.425	88
0.0033	4.95	0.3625	24
0.00335	4.95	0.425	24
0.0034	4.95	0.3625	120
0.00345	4.95	0.3625	104
0.0035	4.95	0.425	104
0.00355	5.0125	0.3625	232
0.0036	4.95	0.425	168
0.00365	4.95	0.3	168
0.0037	4.95	0.3625	168
0.00375	4.95	0.3	168
0.0038	4.95	0.3625	40
0.00385	4.95	0.3	40
0.0039	5.0125	0.3	104
0.00395	5.0125	0.3	72
0.004	4.95	0.3	72
0.00405	5.0125	0.3	72
0.0041	5.0125	0.3	72
0.00415	4.95	0.3	72
0.0042	4.95	0.3	72
0.00425	5.0125	0.3625	200
0.0043	4.95	0.3	136
0.00435	4.95	0.2375	136
0.0044	4.95	0.3625	136
0.00445	5.0125	0.3	136
0.0045	5.0125	0.3	136
0.00455	4.95	0.3	136
0.0046	4.95	0.3	136
0.00465	4.95	0.2375	136
0.0047	5.0125	0.2375	136
0.00475	5.0125	0.3	136
0.0048	5.0125	0.3	136
0.00485	4.95	0.3	136
0.0049	4.95	0.3	136
0.00495	5.0125	0.3	136
0.005	5.0125	0.3	136
0.00505	4.95	0.3	200
0.0051	4.95	0.3	72
0.00515	4.95	0.3	72
0.0052	4.95	0.3	200
0.00525	4.95	0.3	200
0.0053	5.0125	0.3625	200
0.00535	4.95	0.3625	232
0.0054	5.0125	0.3	168
0.00545	4.95	0.3625	168
0.0055	4.95	0.3625	168
0.00555	4.95	0.3625	232
0.0056	5.0125	0.425	104
0.00565	5.0125	0.425	104
0.0057	5.0125	0.425	120
0.00575	4.95	0.425	24
0.0058	4.95	0.425	24
0.00585	5.0125	0.425	88
0.0059	5.0125	0.425	88
0.00595	4.95	0.55	88
0.006	4.95	0.4875	88
0.00605	5.0125	0.55	248
0.0061	5.0125	0.55	184
0.00615	4.95	0.55	184
0.0062	4.95	0.6125	248
0.00625	4.95	0.6125	248
0.0063	5.0125	0.6125	248
0.00635	4.95	0.6125	252
0.0064	4.95	0.675	68
0.00645	4.95	0.6125	68
0.0065	5.0125	0.7375	228
0.00655	5.0125	0.675	164
0.0066	4.95	0.675	164
0.00665	4.95	0.7375	164
0.0067	4.95	0.7375	180
0.00675	4.95	0.7375	148
0.0068	5.0125	0.8	148
0.00685	4.95	0.8625	212
0.0069	5.0125	0.8625	212
0.00695	4.95	0.925	212
0.007	4.95	0.925	244
0.00705	5.0125	0.925	244
0.0071	5.0125	0.925	244
0.00715	5.0125	0.925	244
0.0072	4.95	0.9875	252
0.00725	5.0125	1.05	204
0.0073	5.0125	1.05	204
0.00735	4.95	1.05	236
0.0074	5.0125	1.05	236
0.00745	5.0125	1.1125	236
0.0075	5.0125	1.1125	252
0.00755	5.0125	1.175	220
0.0076	5.0125	1.175	220
0.00765	4.95	1.2375	252
0.0077	4.95	1.2375	252
0.00775	4.95	1.2375	252
0.0078	4.95	1.3	252
0.00785	4.95	1.3625	254
0.0079	5.0125	1.3	162
0.00795	4.95	1.3625	162
0.008	5.0125	1.425	178
0.00805	4.95	1.425	146
0.0081	4.95	1.425	146
0.00815	4.95	1.425	242
0.0082	4.95	1.4875	242
0.00825	4.95	1.55	242
0.0083	4.95	1.55	242
0.00835	5.0125	1.6125	250
0.0084	5.0125	1.6125	202
0.00845	4.95	1.675	202
0.0085	4.95	1.675	234
0.00855	4.95	1.7375	234
0.0086	4.95	1.7375	234
0.00865	5.0125	1.8	250
0.0087	4.95	1.8	186
0.00875	4.95	1.8625	186
0.0088	4.95	1.8625	254
0.00885	4.95	1.925	198
0.0089	5.0125	1.925	198
0.00895	4.95	1.9875	198
0.009	5.0125	1.9875	230
0.00905	4.8875	2.05	230
0.0091	4.95	1.9875	230
0.00915	4.95	2.1125	246
0.0092	4.95	2.1125	182
0.00925	4.95	2.175	182
0.0093	5.0125	2.175	254
0.00935	5.0125	2.2375	206
0.0094	4.95	2.3	206
0.00945	5.0125	2.2375	238
0.0095	0.0124999	2.3	238
0.00955	5.0125	2.3625	238
0.0096	4.95	2.3625	238
0.00965	4.95	2.425	254
0.0097	4.95	2.425	190
0.00975	4.95	2.4875	190
0.0098	5.0125	2.425	254
0.00985	4.95	2.55	254
0.0099	5.0125	2.6125	254
0.00995	4.95	2.6125	255
0.01	4.95	2.6125	225
0.01005	4.95	2.675	225
0.0101	4.95	2.675	225
0.01015	4.95	2.675	241
0.0102	5.0125	2.7375	177
0.01025	5.0125	2.7375	177
0.0103	4.95	2.8	249
0.01035	4.95	2.8	73
0.0104	4.95	2.8	73
0.01045	4.95	2.8625	233
0.0105	5.0125	2.925	233
0.01055	4.95	2.9875	233
0.0106	5.0125	3.05	249
0.01065	5.0125	2.9875	217
0.0107	5.0125	3.05	217
0.01075	4.95	3.175	217
0.0108	5.0125	3.1125	249
0.01085	5.0125	3.1125	249
0.0109	4.95	3.175	249
0.01095	4.95	3.175	253
0.011	5.0125	3.2375	101
0.01105	5.0125	3.2375	101
0.0111	4.95	3.3	245
0.01115	4.95	3.3	213
0.0112	4.95	3.3	213
0.01125	4.95	3.3	213
0.0113	4.95	3.3625	245
0.01135	4.95	3.425	245
0.0114	4.95	3.425	245
0.01145	5.0125	3.4875	253
0.0115	5.0125	3.4875	205
0.01155	4.95	3.6125	205
0.0116	4.95	3.55	237
0.01165	5.0125	3.55	237
0.0117	5.0125	3.6125	237
0.01175	5.0125	3.6125	253
0.0118	4.95	3.6125	221
0.01185	5.0125	3.675	221
0.0119	5.0125	3.675	221
0.01195	4.95	3.7375	253
0.012	5.0125	3.7375	253
0.01205	4.95	3.7375	253
0.0121	4.95	3.7375	255
0.01215	5.0125	3.8	195
0.0122	4.95	3.8625	195
0.01225	4.8875	3.8	227
0.0123	4.95	3.8	227
0.01235	4.95	3.8	227
0.0124	4.95	3.925	227
0.01245	5.0125	3.925	243
0.0125	5.0125	3.8625	83
0.01255	5.0125	3.9875	83
0.0126	5.0125	3.925	243
0.01265	4.95	3.9875	179
0.0127	5.0125	4.05	179
0.01275	5.0125	4.05	243
0.0128	4.95	4.05	243
0.01285	5.0125	4.05	243
0.0129	4.95	4.1125	251
0.01295	4.95	4.1125	203
0.013	4.8875	4.1125	203
0.01305	5.0125	4.1125	203
0.0131	5.0125	4.175	235
0.01315	4.95	4.175	171
0.0132	4.95	4.175	171
0.01325	4.95	4.175	235
0.0133	4.95	4.2375	235
0.01335	4.95	4.175	235
0.0134	4.95	4.175	251
0.01345	4.95	4.2375	155
0.0135	4.95	4.2375	155
0.01355	5.0125	4.3	219
0.0136	5.0125	4.3	219
0.01365	4.95	4.2375	219
0.0137	4.95	4.3	219
0.01375	5.0125	4.3	251
0.0138	5.0125	4.3	59
0.01385	4.95	4.3	59
0.0139	4.8875	4.3	187
0.01395	4.95	4.2375	187
0.014	4.95	4.3	187
0.01405	4.95	4.2375	251
0.0141	4.95	4.3	123
0.01415	5.0125	4.3	123
0.0142	4.95	4.3	123
0.01425	4.95	4.3625	123
0.0143	5.0125	4.3625	123
0.01435	4.95	4.3625	123
0.0144	5.0125	4.3	251
0.01445	4.95	4.3625	251
0.0145	4.95	4.3	251
0.01455	4.95	4.3	251
0.0146	5.0125	4.3625	251
0.01465	5.0125	4.3	251
0.0147	4.95	4.3	251
0.01475	4.95	4.3625	123
0.0148	5.0125	4.3	123
0.01485	5.0125	4.3	123
0.0149	4.95	4.3625	123
0.01495	5.0125	4.3	123
0.015	4.95	4.3	123
0.01505	5.0125	4.3	251
0.0151	4.95	4.3	187
0.01515	4.95	4.3	187
0.0152	5.0125	4.2375	187
0.01525	4.95	4.3	59
0.0153	4.95	4.2375	59
0.01535	4.95	4.2375	59
0.0154	5.0125	4.2375	251
0.01545	5.0125	4.175	219
0.0155	4.95	4.175	219
0.01555	5.0125	4.175	219
0.0156	4.95	4.2375	155
0.01565	4.95	4.175	155
0.0157	5.0125	4.175	155
0.01575	4.95	4.1125	27
0.0158	4.95	4.175	27
0.01585	5.0125	4.175	187
0.0159	5.0125	4.1125	171
0.01595	5.0125	4.05	171
0.016	4.95	4.1125	171
0.01605	5.0125	4.1125	235
0.0161	4.95	4.1125	203
0.01615	5.0125	4.05	203
0.0162	5.0125	3.9875	203
0.01625	4.95	4.05	11
0.0163	5.0125	3.9875	11
0.01635	4.95	3.9875	187
0.0164	4.8875	3.9875	179
0.01645	5.0125	3.925	179
0.0165	4.95	3.925	179
0.01655	4.95	3.925	243
0.0166	5.0125	3.925	83
0.01665	5.0125	3.8625	83
0.0167	4.95	3.8625	83
0.01675	4.95	3.8625	19
0.0168	5.0125	3.8625	19
0.01685	5.0125	3.8	51
0.0169	4.95	3.8	35
0.01695	5.0125	3.7375	35
0.017	5.0125	3.7375	35
0.01705	4.95	3.675	3
0.0171	5.0125	3.675	3
0.01715	4.95	3.675	3
0.0172	5.0125	3.675	63
0.01725	5.0125	3.6125	61
