Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
69.394000	39.914730	0.494564	0.000000	-0.028371	0.466193	40.000000
69.295000	39.911922	0.510855	0.000000	-0.025473	0.485382	40.000000
69.203000	39.909578	0.524448	0.000000	0.002666	0.527114	40.000000
69.093000	39.909871	0.522747	0.000000	0.061927	0.584673	40.000000
68.994000	39.916002	0.487188	0.000000	0.059314	0.546503	40.000000
68.897000	39.921756	0.453818	0.000000	0.034488	0.488306	40.000000
68.796000	39.925239	0.433615	0.000000	0.032367	0.465982	40.000000
68.696000	39.928475	0.414842	0.000000	0.090007	0.504850	40.000000
68.594000	39.937656	0.361594	0.000000	0.028208	0.389801	40.000000
68.494000	39.940477	0.345233	0.000000	0.058818	0.404051	40.000000
68.396000	39.946241	0.311801	0.000000	-0.033464	0.278337	40.000000
68.299000	39.942995	0.330628	0.000000	0.015686	0.346314	40.000000
68.196000	39.944611	0.321257	0.000000	-0.045693	0.275564	40.000000
68.095000	39.939996	0.348025	0.000000	-0.008328	0.339696	40.000000
67.994000	39.939155	0.352903	0.000000	0.042889	0.395792	40.000000
67.896000	39.943358	0.328525	0.000000	0.021963	0.350488	40.000000
67.795000	39.945576	0.315659	0.000000	0.083149	0.398809	40.000000
67.699000	39.953558	0.269362	0.000000	0.025652	0.295013	40.000000
67.596000	39.956200	0.254037	0.000000	-0.055296	0.198742	40.000000
67.494000	39.950560	0.286750	0.000000	0.005495	0.292246	40.000000
67.396000	39.951099	0.283627	0.000000	-0.005452	0.278175	40.000000
67.296000	39.950554	0.286789	0.000000	0.004861	0.291650	40.000000
67.197000	39.951035	0.283998	0.000000	0.016089	0.300087	40.000000
67.096000	39.952660	0.274573	0.000000	-0.043433	0.231140	40.000000
66.998000	39.948403	0.299260	0.000000	0.020584	0.319844	40.000000
66.896000	39.950503	0.287083	0.000000	-0.029745	0.257338	40.000000
66.797000	39.947558	0.304162	0.000000	-0.025768	0.278394	40.000000
66.697000	39.944981	0.319108	0.000000	-0.019111	0.299996	40.000000
66.593000	39.942994	0.330636	0.000000	-0.030303	0.300333	40.000000
66.496000	39.940054	0.347684	0.000000	-0.018245	0.329440	40.000000
66.394000	39.938193	0.358478	0.000000	0.014856	0.373334	40.000000
66.297000	39.939635	0.350120	0.000000	-0.082853	0.267267	40.000000
66.192000	39.930935	0.400577	0.000000	-0.032172	0.368405	40.000000
66.095000	39.927814	0.418677	0.000000	-0.055871	0.362806	40.000000
65.993000	39.922115	0.451731	0.000000	-0.032722	0.419009	40.000000
65.896000	39.918941	0.470140	0.000000	-0.022543	0.447597	40.000000
65.795000	39.916665	0.483346	0.000000	-0.004731	0.478615	40.000000
65.693000	39.916182	0.486145	0.000000	-0.049243	0.436901	40.000000
65.593000	39.911258	0.514706	0.000000	0.018121	0.532827	40.000000
65.497000	39.912997	0.504616	0.000000	-0.022250	0.482366	40.000000
65.400000	39.910839	0.517133	0.000000	0.007986	0.525119	40.000000
65.295000	39.911678	0.512270	0.000000	0.037977	0.550247	40.000000
65.205000	39.915096	0.492446	0.000000	0.041085	0.533531	40.000000
65.094000	39.919656	0.465996	0.000000	-0.001209	0.464786	40.000000
64.997000	39.919539	0.466676	0.000000	0.027518	0.494194	40.000000
64.899000	39.922235	0.451035	0.000000	-0.002349	0.448685	40.000000
64.798000	39.921998	0.452411	0.000000	-5.127148E-5	0.452360	40.000000
64.694000	39.921993	0.452442	0.000000	0.025795	0.478237	40.000000
64.594000	39.924572	0.437481	0.000000	0.020309	0.457790	40.000000
64.496000	39.926563	0.425937	0.000000	-0.009556	0.416382	40.000000
64.395000	39.925597	0.431535	0.000000	-0.028492	0.403043	40.000000
