Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
70.199000	60.399000	-0.399000	1.252556	-0.000000	0.853556	60.000000
70.107000	60.397189	-0.397189	1.252740	0.000000	0.855551	60.000000
70.001000	60.400766	-0.400766	1.252950	0.000000	0.852184	60.000000
69.898000	60.403490	-0.403490	1.253157	0.000000	0.849666	60.000000
69.797000	60.409851	-0.409851	1.253360	-0.000000	0.843510	60.000000
69.699000	60.406638	-0.406638	1.253561	-0.000000	0.846923	60.000000
69.597000	60.401252	-0.401252	1.253769	0.000000	0.852517	60.000000
69.498000	60.410632	-0.410632	1.253967	0.000000	0.843335	60.000000
69.402000	60.412572	-0.412572	1.254164	-0.000000	0.841592	60.000000
69.295000	60.412150	-0.412150	1.254385	0.000000	0.842236	60.000000
69.196000	60.415897	-0.415897	1.254589	-0.000000	0.838692	60.000000
69.098000	60.415174	-0.415174	1.254793	-0.000000	0.839619	60.000000
68.996000	60.414630	-0.414630	1.255005	-0.000000	0.840374	60.000000
68.895000	60.407846	-0.407846	1.255214	-0.000000	0.847368	60.000000
68.796000	60.400340	-0.400340	1.255416	-0.000000	0.855076	60.000000
68.696000	60.389688	-0.389688	1.255616	0.000000	0.865928	60.000000
68.597000	60.390653	-0.390653	1.255809	0.000000	0.865156	60.000000
68.500000	60.395743	-0.395743	1.255998	0.000000	0.860255	60.000000
68.397000	60.402219	-0.402219	1.256202	-0.000000	0.853983	60.000000
68.296000	60.398158	-0.398158	1.256405	-0.000000	0.858248	60.000000
68.199000	60.392536	-0.392536	1.256598	-0.000000	0.864062	60.000000
68.098000	60.387446	-0.387446	1.256797	-0.000000	0.869351	60.000000
67.999000	60.385201	-0.385201	1.256988	-0.000000	0.871788	60.000000
67.898000	60.379939	-0.379939	1.257183	-0.000000	0.877244	60.000000
67.797000	60.374125	-0.374125	1.257375	-0.000000	0.883250	60.000000
67.696000	60.361040	-0.361040	1.257564	-0.000000	0.896524	60.000000
67.598000	60.357529	-0.357529	1.257741	0.000000	0.900212	60.000000
67.497000	60.363826	-0.363826	1.257921	0.000000	0.894095	60.000000
67.394000	60.370369	-0.370369	1.258109	0.000000	0.887739	60.000000
67.297000	60.373155	-0.373155	1.258288	0.000000	0.885133	60.000000
67.199000	60.381021	-0.381021	1.258471	0.000000	0.877450	60.000000
67.096000	60.392165	-0.392165	1.258667	0.000000	0.866503	60.000000
66.999000	60.395617	-0.395617	1.258858	0.000000	0.863241	60.000000
66.896000	60.395919	-0.395919	1.259061	0.000000	0.863142	60.000000
66.796000	60.399496	-0.399496	1.259259	0.000000	0.859763	60.000000
66.696000	60.406151	-0.406151	1.259459	0.000000	0.853308	60.000000
66.601000	60.412875	-0.412875	1.259652	0.000000	0.846777	60.000000
66.498000	60.422322	-0.422322	1.259865	0.000000	0.837542	60.000000
66.399000	60.429468	-0.429468	1.260074	0.000000	0.830605	60.000000
66.297000	60.437098	-0.437098	1.260293	-0.000000	0.823194	60.000000
66.197000	60.434974	-0.434974	1.260511	-0.000000	0.825537	60.000000
66.096000	60.428797	-0.428797	1.260731	-0.000000	0.831934	60.000000
66.001000	60.428613	-0.428613	1.260935	-0.000000	0.832322	60.000000
65.901000	60.420563	-0.420563	1.261149	-0.000000	0.840586	60.000000
65.797000	60.417050	-0.417050	1.261368	-0.000000	0.844317	60.000000
65.697000	60.416324	-0.416324	1.261576	-0.000000	0.845252	60.000000
65.601000	60.415903	-0.415903	1.261776	0.000000	0.845873	60.000000
65.498000	60.421468	-0.421468	1.261990	0.000000	0.840522	60.000000
65.401000	60.427709	-0.427709	1.262194	0.000000	0.834486	60.000000
65.297000	60.427769	-0.427769	1.262417	0.000000	0.834648	60.000000
65.205000	60.431218	-0.431218	1.262614	-0.000000	0.831395	60.000000
65.114000	60.430071	-0.430071	1.262810	-0.000000	0.832739	60.000000
65.001000	60.428740	-0.428740	1.263053	0.000000	0.834313	60.000000
64.897000	60.431162	-0.431162	1.263276	-0.000000	0.832114	60.000000
64.798000	60.422564	-0.422564	1.263489	-0.000000	0.840925	60.000000
64.698000	60.412998	-0.412998	1.263700	-0.000000	0.850702	60.000000
64.599000	60.400945	-0.400945	1.263905	-0.000000	0.862960	60.000000
64.498000	60.393015	-0.393015	1.264107	-0.000000	0.871092	60.000000
64.400000	60.383208	-0.383208	1.264300	-0.000000	0.881092	60.000000
64.296000	60.374006	-0.374006	1.264499	-0.000000	0.890494	60.000000
64.196000	60.367521	-0.367521	1.264686	-0.000000	0.897165	60.000000
64.098000	60.360378	-0.360378	1.264866	-0.000000	0.904488	60.000000
63.998000	60.355230	-0.355230	1.265047	-0.000000	0.909816	60.000000
63.899000	60.350932	-0.350932	1.265222	0.000000	0.914290	60.000000
63.802000	60.351237	-0.351237	1.265393	-0.000000	0.914155	60.000000
63.700000	60.351112	-0.351112	1.265572	-0.000000	0.914459	60.000000
63.597000	60.344756	-0.344756	1.265753	-0.000000	0.920996	60.000000
63.498000	60.326344	-0.326344	1.265923	-0.000000	0.939579	60.000000
63.397000	60.314848	-0.314848	1.266088	-0.000000	0.951240	60.000000
63.297000	60.307878	-0.307878	1.266245	-0.000000	0.958367	60.000000
63.200000	60.304795	-0.304795	1.266395	-0.000000	0.961600	60.000000
63.101000	60.300010	-0.300010	1.266546	0.000000	0.966536	60.000000
62.999000	60.306187	-0.306187	1.266699	0.000000	0.960512	60.000000
62.899000	60.313570	-0.313570	1.266852	0.000000	0.953282	60.000000
62.797000	60.321262	-0.321262	1.267012	0.000000	0.945750	60.000000
62.705000	60.329917	-0.329917	1.267159	0.000000	0.937243	60.000000
62.599000	60.341421	-0.341421	1.267334	0.000000	0.925913	60.000000
62.499000	60.347783	-0.347783	1.267505	0.000000	0.919722	60.000000
62.396000	60.351597	-0.351597	1.267684	0.000000	0.916087	60.000000
62.297000	60.360624	-0.360624	1.267858	0.000000	0.907234	60.000000
62.199000	60.371277	-0.371277	1.268035	0.000000	0.896757	60.000000
62.098000	60.377456	-0.377456	1.268222	0.000000	0.890766	60.000000
62.000000	60.382662	-0.382662	1.268407	0.000000	0.885745	60.000000
61.898000	60.388833	-0.388833	1.268602	0.000000	0.879770	60.000000
61.798000	60.395431	-0.395431	1.268797	0.000000	0.873366	60.000000
61.701000	60.405005	-0.405005	1.268989	-0.000000	0.863984	60.000000
61.601000	60.403915	-0.403915	1.269191	-0.000000	0.865276	60.000000
61.502000	60.401128	-0.401128	1.269391	-0.000000	0.868263	60.000000
61.397000	60.397312	-0.397312	1.269602	-0.000000	0.872290	60.000000
61.299000	60.395805	-0.395805	1.269796	-0.000000	0.873991	60.000000
61.199000	60.391799	-0.391799	1.269994	-0.000000	0.878195	60.000000
61.098000	60.391621	-0.391621	1.270192	0.000000	0.878571	60.000000
60.999000	60.399611	-0.399611	1.270386	0.000000	0.870775	60.000000
60.900000	60.414693	-0.414693	1.270584	0.000000	0.855890	60.000000
60.798000	60.428202	-0.428202	1.270795	0.000000	0.842593	60.000000
60.697000	60.432312	-0.432312	1.271012	0.000000	0.838700	60.000000
60.599000	60.437453	-0.437453	1.271223	-0.000000	0.833770	60.000000
60.496000	60.430065	-0.430065	1.271449	-0.000000	0.841383	60.000000
60.400000	60.426501	-0.426501	1.271655	-0.000000	0.845155	60.000000
60.300000	60.421534	-0.421534	1.271868	-0.000000	0.850334	60.000000
60.206000	60.416022	-0.416022	1.272066	0.000000	0.856044	60.000000
60.100000	60.419655	-0.419655	1.272287	0.000000	0.852632	60.000000
59.999000	60.425654	-0.425654	1.272499	0.000000	0.846844	60.000000
59.898000	60.431103	-0.431103	1.272714	0.000000	0.841611	60.000000
59.798000	60.439756	-0.439756	1.272929	0.000000	0.833173	60.000000
59.701000	60.452722	-0.452722	1.273143	0.000000	0.820421	60.000000
59.601000	60.459744	-0.459744	1.273369	0.000000	0.813625	60.000000
59.495000	60.465971	-0.465971	1.273613	-0.000000	0.807642	60.000000
59.397000	60.462644	-0.462644	1.273841	0.000000	0.811197	60.000000
59.298000	60.465610	-0.465610	1.274070	-0.000000	0.808460	60.000000
59.198000	60.463310	-0.463310	1.274303	-0.000000	0.810993	60.000000
59.102000	60.457076	-0.457076	1.274525	-0.000000	0.817449	60.000000
58.997000	60.449450	-0.449450	1.274765	-0.000000	0.825315	60.000000
58.897000	60.437704	-0.437704	1.274990	-0.000000	0.837286	60.000000
58.798000	60.432555	-0.432555	1.275207	-0.000000	0.842651	60.000000
58.697000	60.427948	-0.427948	1.275425	-0.000000	0.847477	60.000000
58.598000	60.423106	-0.423106	1.275637	0.000000	0.852530	60.000000
58.498000	60.426196	-0.426196	1.275848	0.000000	0.849652	60.000000
58.400000	60.429585	-0.429585	1.276057	-0.000000	0.846472	60.000000
58.304000	60.425960	-0.425960	1.276263	-0.000000	0.850304	60.000000
58.215000	60.416090	-0.416090	1.276453	-0.000000	0.860363	60.000000
58.126000	60.410942	-0.410942	1.276638	0.000000	0.865697	60.000000
58.038000	60.413243	-0.413243	1.276819	0.000000	0.863576	60.000000
57.947000	60.415355	-0.415355	1.277007	-0.000000	0.861652	60.000000
57.855000	60.414989	-0.414989	1.277198	-0.000000	0.862209	60.000000
57.764000	60.412448	-0.412448	1.277387	0.000000	0.864939	60.000000
57.596000	60.424866	-0.424866	1.277733	-0.000000	0.852867	60.000000
57.500000	60.424319	-0.424319	1.277937	-0.000000	0.853619	60.000000
57.396000	60.417115	-0.417115	1.278158	0.000000	0.861043	60.000000
57.298000	60.417294	-0.417294	1.278362	-0.000000	0.861069	60.000000
57.199000	60.414997	-0.414997	1.278569	-0.000000	0.863571	60.000000
57.097000	60.411665	-0.411665	1.278780	-0.000000	0.867115	60.000000
56.997000	60.411182	-0.411182	1.278986	-0.000000	0.867804	60.000000
56.900000	60.409908	-0.409908	1.279186	-0.000000	0.869277	60.000000
56.802000	60.409117	-0.409117	1.279387	0.000000	0.870269	60.000000
56.698000	60.416632	-0.416632	1.279599	0.000000	0.862967	60.000000
56.598000	60.422013	-0.422013	1.279808	-0.000000	0.857795	60.000000
56.497000	60.420931	-0.420931	1.280021	0.000000	0.859090	60.000000
56.399000	60.421109	-0.421109	1.280227	0.000000	0.859118	60.000000
56.302000	60.426737	-0.426737	1.280431	0.000000	0.853694	60.000000
56.200000	60.432133	-0.432133	1.280649	0.000000	0.848516	60.000000
56.098000	60.432429	-0.432429	1.280869	-0.000000	0.848440	60.000000
56.011000	60.431343	-0.431343	1.281057	0.000000	0.849714	60.000000
55.924000	60.435157	-0.435157	1.281245	0.000000	0.846088	60.000000
55.834000	60.437573	-0.437573	1.281441	0.000000	0.843868	60.000000
55.743000	60.438610	-0.438610	1.281640	-0.000000	0.843030	60.000000
55.653000	60.435036	-0.435036	1.281837	-0.000000	0.846801	60.000000
55.564000	60.429157	-0.429157	1.282031	0.000000	0.852874	60.000000
55.398000	60.445751	-0.445751	1.282387	0.000000	0.836636	60.000000
55.300000	60.452170	-0.452170	1.282606	0.000000	0.830435	60.000000
55.195000	60.453319	-0.453319	1.282843	-0.000000	0.829524	60.000000
55.107000	60.449083	-0.449083	1.283042	-0.000000	0.833959	60.000000
55.001000	60.436606	-0.436606	1.283280	-0.000000	0.846674	60.000000
54.898000	60.425163	-0.425163	1.283505	-0.000000	0.858342	60.000000
54.798000	60.422447	-0.422447	1.283718	-0.000000	0.861270	60.000000
54.699000	60.410027	-0.410027	1.283927	-0.000000	0.873900	60.000000
54.601000	60.398641	-0.398641	1.284128	-0.000000	0.885487	60.000000
54.499000	60.390411	-0.390411	1.284331	0.000000	0.893921	60.000000
54.401000	60.390655	-0.390655	1.284522	0.000000	0.893867	60.000000
54.300000	60.394345	-0.394345	1.284720	-0.000000	0.890374	60.000000
54.196000	60.391137	-0.391137	1.284925	0.000000	0.893788	60.000000
54.097000	60.394830	-0.394830	1.285118	-0.000000	0.890289	60.000000
54.001000	60.391202	-0.391202	1.285308	-0.000000	0.894106	60.000000
53.897000	60.389442	-0.389442	1.285511	-0.000000	0.896069	60.000000
53.800000	60.387867	-0.387867	1.285700	-0.000000	0.897833	60.000000
53.697000	60.380479	-0.380479	1.285900	-0.000000	0.905421	60.000000
53.598000	60.368008	-0.368008	1.286088	-0.000000	0.918080	60.000000
53.498000	60.354387	-0.354387	1.286272	-0.000000	0.931886	60.000000
53.400000	60.347720	-0.347720	1.286446	-0.000000	0.938726	60.000000
53.298000	60.342508	-0.342508	1.286623	-0.000000	0.944115	60.000000
53.198000	60.338521	-0.338521	1.286795	0.000000	0.948274	60.000000
53.097000	60.344632	-0.344632	1.286966	0.000000	0.942333	60.000000
52.998000	60.348636	-0.348636	1.287136	0.000000	0.938500	60.000000
52.900000	60.356138	-0.356138	1.287307	0.000000	0.931169	60.000000
52.800000	60.356442	-0.356442	1.287485	-0.000000	0.931043	60.000000
52.706000	60.350446	-0.350446	1.287653	0.000000	0.937206	60.000000
52.598000	60.354562	-0.354562	1.287842	0.000000	0.933280	60.000000
52.498000	60.362379	-0.362379	1.288019	0.000000	0.925640	60.000000
52.401000	60.378726	-0.378726	1.288195	0.000000	0.909469	60.000000
52.297000	60.389321	-0.389321	1.288392	0.000000	0.899071	60.000000
52.200000	60.389437	-0.389437	1.288581	0.000000	0.899144	60.000000
52.101000	60.397921	-0.397921	1.288773	0.000000	0.890852	60.000000
51.998000	60.406274	-0.406274	1.288978	-0.000000	0.882705	60.000000
51.899000	60.401610	-0.401610	1.289179	0.000000	0.887570	60.000000
51.797000	60.415057	-0.415057	1.289384	0.000000	0.874328	60.000000
51.696000	60.429104	-0.429104	1.289594	0.000000	0.860490	60.000000
51.599000	60.438612	-0.438612	1.289802	0.000000	0.851190	60.000000
51.499000	60.442721	-0.442721	1.290021	0.000000	0.847300	60.000000
51.399000	60.443757	-0.443757	1.290243	0.000000	0.846485	60.000000
51.297000	60.444840	-0.444840	1.290469	0.000000	0.845629	60.000000
51.197000	60.451145	-0.451145	1.290691	0.000000	0.839546	60.000000
51.098000	60.452353	-0.452353	1.290915	0.000000	0.838561	60.000000
50.998000	60.464585	-0.464585	1.291141	0.000000	0.826555	60.000000
