Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
162.097000	55.008290	-0.020890	0.740499	-0.025958	0.693651	55.000000
161.994000	55.004602	-0.011597	0.740794	-0.030593	0.698604	55.000000
161.891000	55.000256	-0.000644	0.740957	-0.018022	0.722291	55.000000
161.794000	54.997844	0.005432	0.740966	-0.002143	0.744255	55.000000
161.691000	54.997540	0.006199	0.740889	0.009559	0.756647	55.000000
161.590000	54.998872	0.002843	0.740803	0.015154	0.758801	55.000000
161.486000	55.001045	-0.002635	0.740763	0.003506	0.741634	55.000000
161.387000	55.001524	-0.003841	0.740799	-0.073891	0.663067	55.000000
161.294000	54.992046	0.020045	0.740848	-0.091141	0.669751	55.000000
161.197000	54.979852	0.050774	0.740581	-0.026561	0.764794	55.000000
161.103000	54.976408	0.059452	0.739928	0.031690	0.831070	55.000000
161.002000	54.980823	0.048327	0.739107	0.027442	0.814876	55.000000
160.900000	54.984684	0.038598	0.738432	0.032760	0.809789	55.000000
160.805000	54.988976	0.027780	0.737931	-0.020566	0.745145	55.000000
160.707000	54.986196	0.034786	0.737558	-0.014418	0.757925	55.000000
160.607000	54.984207	0.039797	0.737082	-4.009271E-5	0.776839	55.000000
160.510000	54.984202	0.039811	0.736554	-0.050751	0.725613	55.000000
160.410000	54.977202	0.057451	0.736009	-0.048809	0.744652	55.000000
160.306000	54.970200	0.075095	0.735191	-0.014624	0.795662	55.000000
160.210000	54.968264	0.079975	0.734205	0.020458	0.834638	55.000000
160.092000	54.971594	0.071584	0.732914	0.037796	0.842294	55.000000
159.996000	54.976598	0.058972	0.731973	0.020122	0.811067	55.000000
159.894000	54.979429	0.051838	0.731150	-0.035408	0.747580	55.000000
159.789000	54.974301	0.064761	0.730405	-0.029333	0.765833	55.000000
159.689000	54.970255	0.074957	0.729519	-0.153987	0.650489	55.000000
159.587000	54.948591	0.129551	0.728473	-0.028609	0.829415	55.000000
159.486000	54.944605	0.139594	0.726683	-0.058930	0.807347	55.000000
159.388000	54.936640	0.159668	0.724811	0.057039	0.941517	55.000000
159.289000	54.944428	0.140041	0.722648	0.111542	0.974230	55.000000
159.187000	54.960121	0.100495	0.720693	0.061158	0.882345	55.000000
159.094000	54.967966	0.080725	0.719414	0.039211	0.839350	55.000000
158.997000	54.973212	0.067505	0.718343	0.014603	0.800451	55.000000
158.898000	54.975206	0.062480	0.717428	0.089724	0.869632	55.000000
158.796000	54.987830	0.030669	0.716556	0.146245	0.893470	55.000000
158.691000	55.009010	-0.022705	0.716115	0.055654	0.749065	55.000000
158.588000	55.016917	-0.042630	0.716435	0.062274	0.736080	55.000000
158.491000	55.025248	-0.063626	0.717001	0.036439	0.689814	55.000000
158.395000	55.030073	-0.075785	0.717837	-0.054342	0.587710	55.000000
158.292000	55.022353	-0.056330	0.718905	-0.029033	0.633543	55.000000
158.191000	55.018309	-0.046138	0.719684	-0.032189	0.641357	55.000000
158.089000	55.013780	-0.034725	0.720328	-0.098590	0.587012	55.000000
157.990000	55.000317	-0.000800	0.720798	-0.050142	0.669857	55.000000
157.894000	54.993678	0.015932	0.720809	-0.084528	0.652212	55.000000
157.792000	54.981786	0.045900	0.720586	-0.040295	0.726191	55.000000
157.691000	54.976172	0.060047	0.719952	-0.006167	0.773831	55.000000
157.592000	54.975330	0.062169	0.719138	-0.030303	0.751004	55.000000
157.491000	54.971108	0.072807	0.718279	0.092591	0.883677	55.000000
157.388000	54.984262	0.039659	0.717253	0.087119	0.844031	55.000000
157.289000	54.996159	0.009680	0.716716	0.048554	0.774949	55.000000
157.190000	55.002789	-0.007028	0.716585	0.069724	0.779281	55.000000
157.092000	55.012214	-0.030778	0.716679	0.003526	0.689426	55.000000
156.993000	55.012695	-0.031991	0.717096	-0.053676	0.631429	55.000000
156.887000	55.004847	-0.012215	0.717560	-0.104575	0.600770	55.000000
156.787000	54.990423	0.024134	0.717727	-0.087112	0.654749	55.000000
156.685000	54.978167	0.055018	0.717390	-0.087103	0.685305	55.000000
156.590000	54.966754	0.083780	0.716675	-0.055554	0.744901	55.000000
156.490000	54.959091	0.103090	0.715529	-0.045919	0.772699	55.000000
156.390000	54.952758	0.119051	0.714118	-0.025080	0.808089	55.000000
156.287000	54.949194	0.128030	0.712440	-0.085780	0.754691	55.000000
156.186000	54.937244	0.158144	0.710671	-0.046916	0.821899	55.000000
156.088000	54.930903	0.174125	0.708550	0.050852	0.933527	55.000000
155.989000	54.937847	0.156627	0.706191	0.072794	0.935611	55.000000
155.888000	54.947987	0.131072	0.704026	0.031809	0.866907	55.000000
155.789000	54.952331	0.120126	0.702251	-0.035540	0.786837	55.000000
155.688000	54.947380	0.132602	0.700591	-0.030737	0.802456	55.000000
155.587000	54.943098	0.143393	0.698758	-0.017441	0.824710	55.000000
155.489000	54.940741	0.149334	0.696835	0.032405	0.878574	55.000000
155.389000	54.945210	0.138070	0.694792	-0.011903	0.820959	55.000000
155.290000	54.943585	0.142166	0.692921	-0.014168	0.820919	55.000000
155.194000	54.941709	0.146894	0.691054	-0.053838	0.784109	55.000000
155.090000	54.933986	0.166356	0.688963	-0.030380	0.824939	55.000000
154.989000	54.929753	0.177021	0.686664	-0.058027	0.805658	55.000000
154.891000	54.921910	0.196788	0.684290	0.070758	0.951836	55.000000
154.792000	54.931572	0.172439	0.681624	0.026630	0.880694	55.000000
154.687000	54.935429	0.162720	0.679147	-0.029613	0.812253	55.000000
154.591000	54.931507	0.172601	0.677009	0.002564	0.852175	55.000000
154.489000	54.931868	0.171692	0.674600	-0.005189	0.841104	55.000000
154.388000	54.931145	0.173514	0.672227	0.015434	0.861175	55.000000
154.292000	54.933189	0.168363	0.669948	0.034926	0.873237	55.000000
154.189000	54.938151	0.155860	0.667575	-0.005579	0.817856	55.000000
154.086000	54.937358	0.157857	0.665378	-0.020943	0.802292	55.000000
153.988000	54.934527	0.164991	0.663262	0.036680	0.864933	55.000000
153.889000	54.939536	0.152369	0.661027	0.034047	0.847443	55.000000
153.785000	54.944420	0.140061	0.658858	0.054185	0.853104	55.000000
153.692000	54.951371	0.122545	0.657076	0.031858	0.811479	55.000000
153.589000	54.955897	0.111140	0.655349	0.038948	0.805436	55.000000
153.488000	54.961323	0.097467	0.653813	0.017451	0.768730	55.000000
153.390000	54.963682	0.091522	0.652506	-0.007665	0.736363	55.000000
153.287000	54.962593	0.094267	0.651216	-0.043800	0.701682	55.000000
153.188000	54.956612	0.109339	0.649939	-0.005562	0.753716	55.000000
