Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
80.997000	59.812861	0.935693	1.328621	0.000000	2.264314	60.000000
80.898000	59.844561	0.777196	1.328436	0.000000	2.105632	60.000000
80.795000	59.881371	0.593146	1.328276	0.000000	1.921422	60.000000
80.696000	59.918432	0.407842	1.328159	0.000000	1.736000	60.000000
80.593000	59.952240	0.238798	1.328075	0.000000	1.566872	60.000000
80.494000	60.002525	-0.012625	1.328027	0.000000	1.315402	60.000000
80.399000	60.045934	-0.229672	1.328030	0.000000	1.098358	60.000000
80.309000	60.082695	-0.413477	1.328071	0.000000	0.914594	60.000000
80.213000	60.115508	-0.577542	1.328150	0.000000	0.750609	60.000000
80.093000	60.173585	-0.867924	1.328289	0.000000	0.460365	60.000000
79.994000	60.227110	-1.135551	1.328461	0.000000	0.192910	60.000000
79.895000	60.267487	-1.337437	1.328686	0.000000	-0.008751	60.000000
79.796000	60.307271	-1.536356	1.328951	0.000000	-0.207406	60.000000
79.695000	60.345301	-1.726505	1.329261	0.000000	-0.397244	60.000000
79.592000	60.377389	-1.886944	1.329617	0.000000	-0.557327	60.000000
79.493000	60.410455	-2.052273	1.329990	0.000000	-0.722283	60.000000
79.395000	60.435943	-2.179713	1.330392	0.000000	-0.849321	60.000000
79.294000	60.470763	-2.353813	1.330833	0.000000	-1.022981	60.000000
79.193000	60.500191	-2.500955	1.331308	0.000000	-1.169647	60.000000
79.095000	60.527377	-2.636884	1.331798	0.000000	-1.305086	60.000000
78.995000	60.551052	-2.755258	1.332326	0.000000	-1.422932	60.000000
78.896000	60.572546	-2.862728	1.332871	0.000000	-1.529857	60.000000
78.795000	60.599554	-2.997769	1.333450	0.000000	-1.664320	60.000000
78.693000	60.619535	-3.097673	1.334061	0.000000	-1.763612	60.000000
78.594000	60.634490	-3.172448	1.334674	0.000000	-1.837773	60.000000
78.495000	60.645207	-3.226035	1.335303	0.000000	-1.890733	60.000000
78.398000	60.646901	-3.234503	1.335928	0.000000	-1.898575	60.000000
78.292000	60.647507	-3.237537	1.336614	-0.000000	-1.900923	60.000000
78.193000	60.638430	-3.192149	1.337255	-0.000000	-1.854894	60.000000
78.094000	60.630738	-3.153689	1.337887	-0.000000	-1.815801	60.000000
77.994000	60.620862	-3.104312	1.338518	-0.000000	-1.765794	60.000000
77.895000	60.609054	-3.045270	1.339133	-0.000000	-1.706137	60.000000
77.798000	60.593070	-2.965349	1.339723	-0.000000	-1.625626	60.000000
77.693000	60.574242	-2.871210	1.340346	-0.000000	-1.530864	60.000000
77.593000	60.542568	-2.712842	1.340920	-0.000000	-1.371922	60.000000
77.494000	60.498248	-2.491242	1.341457	-0.000000	-1.149785	60.000000
77.397000	60.445513	-2.227563	1.341941	-0.000000	-0.885623	60.000000
77.292000	60.398099	-1.990493	1.342409	-0.000000	-0.648085	60.000000
77.196000	60.355771	-1.778854	1.342791	-0.000000	-0.436064	60.000000
77.095000	60.312484	-1.562420	1.343150	-0.000000	-0.219270	60.000000
76.997000	60.259323	-1.296616	1.343456	-0.000000	0.046841	60.000000
76.896000	60.199857	-0.999286	1.343718	-0.000000	0.344433	60.000000
76.793000	60.154142	-0.770710	1.343924	-0.000000	0.573214	60.000000
76.694000	60.116727	-0.583636	1.344077	-0.000000	0.760441	60.000000
76.592000	60.063683	-0.318416	1.344196	-0.000000	1.025779	60.000000
76.495000	60.013607	-0.068035	1.344258	-0.000000	1.276222	60.000000
76.395000	59.960500	0.197501	1.344271	-0.000000	1.541772	60.000000
76.295000	59.910648	0.446759	1.344232	-0.000000	1.790990	60.000000
76.197000	59.873463	0.632686	1.344144	-0.000000	1.976830	60.000000
76.095000	59.840814	0.795930	1.344015	-0.000000	2.139945	60.000000
75.995000	59.813887	0.930563	1.343856	-0.000000	2.274419	60.000000
75.894000	59.789144	1.054281	1.343668	-0.000000	2.397948	60.000000
75.794000	59.771698	1.141508	1.343457	-0.000000	2.484965	60.000000
75.693000	59.762280	1.188599	1.343226	0.000000	2.531825	60.000000
75.598000	59.764514	1.177428	1.343001	0.000000	2.520428	60.000000
75.496000	59.765417	1.172915	1.342760	-0.000000	2.515676	60.000000
75.394000	59.760536	1.197322	1.342521	0.000000	2.539843	60.000000
75.294000	59.762223	1.188887	1.342282	0.000000	2.531168	60.000000
75.195000	59.767534	1.162328	1.342046	0.000000	2.504374	60.000000
75.094000	59.782978	1.085111	1.341811	0.000000	2.426922	60.000000
74.998000	59.802597	0.987014	1.341603	0.000000	2.328617	60.000000
