Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
49.498000	39.892537	0.451343	0.000000	0.041244	0.492587	40.000000
49.399000	39.896621	0.434193	0.000000	-0.012064	0.422129	40.000000
49.299000	39.895414	0.439260	0.000000	-0.003659	0.435601	40.000000
49.201000	39.895056	0.440766	0.000000	0.035663	0.476429	40.000000
49.100000	39.898658	0.425638	0.000000	0.015902	0.441540	40.000000
49.002000	39.900216	0.419093	0.000000	0.029734	0.448827	40.000000
48.897000	39.903338	0.405981	0.000000	0.006067	0.412047	40.000000
48.799000	39.903932	0.403484	0.000000	0.004285	0.407768	40.000000
48.701000	39.904352	0.401720	0.000000	0.004102	0.405822	40.000000
48.597000	39.904779	0.399928	0.000000	-0.012341	0.387587	40.000000
48.500000	39.903582	0.404956	0.000000	0.042780	0.447736	40.000000
48.402000	39.907774	0.387348	0.000000	0.034083	0.421431	40.000000
48.298000	39.911319	0.372460	0.000000	-0.006816	0.365644	40.000000
48.201000	39.910658	0.375237	0.000000	0.007659	0.382896	40.000000
48.099000	39.911439	0.371956	0.000000	0.016604	0.388560	40.000000
47.998000	39.913116	0.364913	0.000000	0.064313	0.429226	40.000000
47.900000	39.919419	0.338442	0.000000	0.000566	0.339007	40.000000
47.801000	39.919475	0.338207	0.000000	0.002115	0.340321	40.000000
47.714000	39.919659	0.337434	0.000000	-0.004126	0.333308	40.000000
47.598000	39.919180	0.339444	0.000000	-0.004255	0.335189	40.000000
47.499000	39.918759	0.341213	0.000000	-0.061900	0.279313	40.000000
47.400000	39.912631	0.366951	0.000000	-0.005919	0.361032	40.000000
47.300000	39.912039	0.369437	0.000000	-0.023943	0.345494	40.000000
47.197000	39.909573	0.379795	0.000000	-0.036316	0.343479	40.000000
47.098000	39.905977	0.394895	0.000000	0.025463	0.420358	40.000000
46.999000	39.908498	0.384307	0.000000	-0.030647	0.353661	40.000000
46.901000	39.905495	0.396922	0.000000	-0.034918	0.362004	40.000000
46.803000	39.902073	0.411294	0.000000	-0.039979	0.371315	40.000000
46.698000	39.897875	0.428925	0.000000	-0.006612	0.422313	40.000000
46.598000	39.897214	0.431702	0.000000	0.050320	0.482021	40.000000
46.499000	39.902196	0.410779	0.000000	-0.012624	0.398155	40.000000
46.399000	39.900933	0.416081	0.000000	-0.017099	0.398982	40.000000
46.301000	39.899257	0.423119	0.000000	0.020194	0.443313	40.000000
46.200000	39.901297	0.414552	0.000000	0.005939	0.420492	40.000000
46.099000	39.901897	0.412033	0.000000	-0.022222	0.389811	40.000000
45.999000	39.899675	0.421366	0.000000	0.013371	0.434737	40.000000
45.900000	39.900998	0.415807	0.000000	0.022972	0.438778	40.000000
45.801000	39.903273	0.406255	0.000000	0.001804	0.408059	40.000000
45.699000	39.903457	0.405482	0.000000	0.027873	0.433355	40.000000
45.600000	39.906216	0.393893	0.000000	0.026478	0.420371	40.000000
45.498000	39.908917	0.382549	0.000000	0.051545	0.434094	40.000000
45.399000	39.914020	0.361117	0.000000	0.022009	0.383126	40.000000
45.301000	39.916177	0.352058	0.000000	0.014718	0.366776	40.000000
45.203000	39.917619	0.346000	0.000000	-0.004848	0.341153	40.000000
45.115000	39.917192	0.347792	0.000000	-0.012582	0.335210	40.000000
45.001000	39.915758	0.353816	0.000000	0.024512	0.378328	40.000000
44.903000	39.918160	0.343727	0.000000	-0.025469	0.318258	40.000000
44.799000	39.915511	0.354852	0.000000	0.024404	0.379256	40.000000
44.698000	39.917976	0.344500	0.000000	-0.042012	0.302487	40.000000
44.601000	39.913901	0.361615	0.000000	-0.027092	0.334523	40.000000
44.499000	39.911138	0.373222	0.000000	0.024009	0.397231	40.000000
44.404000	39.913419	0.363642	0.000000	-0.054088	0.309554	40.000000
44.303000	39.907956	0.386586	0.000000	-0.013724	0.372862	40.000000
44.198000	39.906515	0.392639	0.000000	0.014219	0.406858	40.000000
44.105000	39.907837	0.387084	0.000000	0.030272	0.417357	40.000000
44.002000	39.910955	0.373989	0.000000	0.035689	0.409678	40.000000
43.901000	39.914560	0.358849	0.000000	-0.001790	0.357059	40.000000
43.799000	39.914377	0.359617	0.000000	-0.012512	0.347104	40.000000
43.698000	39.913113	0.364924	0.000000	-0.052861	0.312064	40.000000
43.597000	39.907774	0.387348	0.000000	-0.084472	0.302875	40.000000
43.499000	39.899496	0.422117	0.000000	-0.020853	0.401264	40.000000
43.401000	39.897452	0.430700	0.000000	-0.025626	0.405074	40.000000
43.298000	39.894813	0.441785	0.000000	-0.038352	0.403433	40.000000
43.198000	39.890978	0.457893	0.000000	0.040625	0.498518	40.000000
43.099000	39.895000	0.441001	0.000000	-0.008483	0.432518	40.000000
43.000000	39.894160	0.444529	0.000000	0.008932	0.453460	40.000000
42.900000	39.895053	0.440777	0.000000	0.003666	0.444443	40.000000
42.800000	39.895420	0.439238	0.000000	-0.007097	0.432141	40.000000
42.698000	39.894696	0.442278	0.000000	0.006148	0.448426	40.000000
42.600000	39.895298	0.439747	0.000000	0.022543	0.462291	40.000000
42.499000	39.897575	0.430184	0.000000	0.018377	0.448562	40.000000
42.401000	39.899376	0.422620	0.000000	0.013527	0.436147	40.000000
42.299000	39.900756	0.416826	0.000000	0.041079	0.457904	40.000000
42.207000	39.904535	0.400953	0.000000	-0.011761	0.389192	40.000000
42.100000	39.903277	0.406238	0.000000	0.007127	0.413365	40.000000
41.999000	39.903996	0.403215	0.000000	-0.036686	0.366528	40.000000
41.901000	39.900401	0.418315	0.000000	0.032300	0.450615	40.000000
41.801000	39.903631	0.404749	0.000000	0.028315	0.433064	40.000000
41.697000	39.906576	0.392381	0.000000	0.048279	0.440660	40.000000
41.600000	39.911259	0.372712	0.000000	0.015754	0.388467	40.000000
41.501000	39.912819	0.366162	0.000000	-0.012243	0.353918	40.000000
41.398000	39.911558	0.371458	0.000000	-0.027021	0.344437	40.000000
41.298000	39.908855	0.382807	0.000000	0.028434	0.411241	40.000000
41.201000	39.911614	0.371223	0.000000	-0.023757	0.347466	40.000000
