Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
60.402000	39.845670	0.370393	0.000000	0.000000	0.370393	40.000000
60.304000	39.847111	0.366934	0.000000	0.000000	0.366934	40.000000
60.202000	39.850108	0.359742	0.000000	0.000000	0.359742	40.000000
60.116000	39.850771	0.358149	0.000000	0.000000	0.358149	40.000000
60.002000	39.851259	0.356978	0.000000	0.000000	0.356978	40.000000
59.898000	39.852331	0.354405	0.000000	0.000000	0.354405	40.000000
59.801000	39.856597	0.344168	0.000000	-0.000000	0.344168	40.000000
59.706000	39.855873	0.345905	0.000000	-0.000000	0.345905	40.000000
59.598000	39.854972	0.348068	0.000000	0.000000	0.348068	40.000000
59.499000	39.856354	0.344750	0.000000	0.000000	0.344750	40.000000
59.402000	39.859412	0.337410	0.000000	-0.000000	0.337410	40.000000
59.301000	39.858992	0.338418	0.000000	0.000000	0.338418	40.000000
59.200000	39.860791	0.334102	0.000000	0.000000	0.334102	40.000000
59.097000	39.863315	0.328043	0.000000	0.000000	0.328043	40.000000
58.999000	39.864334	0.325599	0.000000	0.000000	0.325599	40.000000
58.898000	39.866378	0.320694	0.000000	-0.000000	0.320694	40.000000
58.803000	39.863009	0.328779	0.000000	-0.000000	0.328779	40.000000
58.702000	39.861932	0.331364	0.000000	0.000000	0.331364	40.000000
58.599000	39.862114	0.330925	0.000000	-0.000000	0.330925	40.000000
58.499000	39.861936	0.331354	0.000000	0.000000	0.331354	40.000000
58.401000	39.862233	0.330641	0.000000	0.000000	0.330641	40.000000
58.300000	39.864694	0.324735	0.000000	0.000000	0.324735	40.000000
58.203000	39.864758	0.324581	0.000000	-0.000000	0.324581	40.000000
58.102000	39.862114	0.330925	0.000000	0.000000	0.330925	40.000000
57.999000	39.871119	0.309314	0.000000	0.000000	0.309314	40.000000
57.900000	39.876453	0.296513	0.000000	0.000000	0.296513	40.000000
57.804000	39.878498	0.291605	0.000000	-0.000000	0.291605	40.000000
57.701000	39.878140	0.292463	0.000000	0.000000	0.292463	40.000000
57.601000	39.878678	0.291174	0.000000	0.000000	0.291174	40.000000
57.498000	39.880713	0.286288	0.000000	-0.000000	0.286288	40.000000
57.400000	39.877894	0.293055	0.000000	0.000000	0.293055	40.000000
57.300000	39.881135	0.285277	0.000000	-0.000000	0.285277	40.000000
57.203000	39.880349	0.287162	0.000000	-0.000000	0.287162	40.000000
57.099000	39.876037	0.297511	0.000000	-0.000000	0.297511	40.000000
57.001000	39.866379	0.320691	0.000000	-0.000000	0.320691	40.000000
56.901000	39.863434	0.327758	0.000000	-0.000000	0.327758	40.000000
56.800000	39.858874	0.338703	0.000000	-0.000000	0.338703	40.000000
56.702000	39.852088	0.354988	0.000000	-0.000000	0.354988	40.000000
56.601000	39.847773	0.365344	0.000000	-0.000000	0.365344	40.000000
56.498000	39.842740	0.377425	0.000000	-0.000000	0.377425	40.000000
56.399000	39.840336	0.383193	0.000000	-0.000000	0.383193	40.000000
56.301000	39.838893	0.386658	0.000000	-0.000000	0.386658	40.000000
56.201000	39.834697	0.396726	0.000000	-0.000000	0.396726	40.000000
56.099000	39.832892	0.401058	0.000000	-0.000000	0.401058	40.000000
56.000000	39.825811	0.418053	0.000000	-0.000000	0.418053	40.000000
55.904000	39.821437	0.428550	0.000000	-0.000000	0.428550	40.000000
55.799000	39.818547	0.435486	0.000000	0.000000	0.435486	40.000000
55.699000	39.818851	0.434757	0.000000	-0.000000	0.434757	40.000000
55.599000	39.813814	0.446847	0.000000	-0.000000	0.446847	40.000000
