Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
56.423000	39.811471	0.377057	0.000000	-0.000000	0.377057	40.000000
56.324000	39.811409	0.377182	0.000000	-0.000000	0.377182	40.000000
56.224000	39.806191	0.387618	0.000000	-0.000000	0.387618	40.000000
56.125000	39.804930	0.390140	0.000000	0.000000	0.390140	40.000000
56.028000	39.810268	0.379465	0.000000	-0.000000	0.379465	40.000000
55.926000	39.809248	0.381504	0.000000	0.000000	0.381504	40.000000
55.824000	39.812199	0.375601	0.000000	0.000000	0.375601	40.000000
55.723000	39.812794	0.374412	0.000000	-0.000000	0.374412	40.000000
55.624000	39.812313	0.375375	0.000000	-0.000000	0.375375	40.000000
55.524000	39.807212	0.385575	0.000000	-0.000000	0.385575	40.000000
55.429000	39.807032	0.385935	0.000000	-0.000000	0.385935	40.000000
55.329000	39.801693	0.396613	0.000000	-0.000000	0.396613	40.000000
55.223000	39.799890	0.400220	0.000000	0.000000	0.400220	40.000000
55.129000	39.799956	0.400087	0.000000	0.000000	0.400087	40.000000
55.024000	39.803668	0.392665	0.000000	0.000000	0.392665	40.000000
54.925000	39.808775	0.382451	0.000000	-0.000000	0.382451	40.000000
54.828000	39.808232	0.383536	0.000000	0.000000	0.383536	40.000000
54.729000	39.812434	0.375132	0.000000	0.000000	0.375132	40.000000
54.624000	39.815795	0.368411	0.000000	0.000000	0.368411	40.000000
54.526000	39.816517	0.366966	0.000000	-0.000000	0.366966	40.000000
54.426000	39.814712	0.370576	0.000000	-0.000000	0.370576	40.000000
54.328000	39.812861	0.374279	0.000000	-0.000000	0.374279	40.000000
54.223000	39.805230	0.389540	0.000000	-0.000000	0.389540	40.000000
54.124000	39.804935	0.390129	0.000000	-0.000000	0.390129	40.000000
54.026000	39.804514	0.390972	0.000000	-0.000000	0.390972	40.000000
53.926000	39.802593	0.394813	0.000000	0.000000	0.394813	40.000000
53.827000	39.803187	0.393627	0.000000	0.000000	0.393627	40.000000
53.724000	39.807695	0.384610	0.000000	-0.000000	0.384610	40.000000
53.625000	39.807154	0.385693	0.000000	-0.000000	0.385693	40.000000
53.527000	39.804456	0.391089	0.000000	-0.000000	0.391089	40.000000
53.428000	39.802415	0.395171	0.000000	-0.000000	0.395171	40.000000
53.325000	39.800495	0.399010	0.000000	-0.000000	0.399010	40.000000
53.226000	39.798753	0.402495	0.000000	0.000000	0.402495	40.000000
53.128000	39.802711	0.394579	0.000000	0.000000	0.394579	40.000000
53.026000	39.804873	0.390254	0.000000	-0.000000	0.390254	40.000000
52.927000	39.804274	0.391451	0.000000	-0.000000	0.391451	40.000000
52.826000	39.801991	0.396019	0.000000	-0.000000	0.396019	40.000000
52.725000	39.799771	0.400458	0.000000	0.000000	0.400458	40.000000
52.636000	39.801991	0.396019	0.000000	0.000000	0.396019	40.000000
52.528000	39.810208	0.379585	0.000000	0.000000	0.379585	40.000000
52.424000	39.817894	0.364212	0.000000	0.000000	0.364212	40.000000
52.325000	39.822567	0.354867	0.000000	0.000000	0.354867	40.000000
52.225000	39.826288	0.347423	0.000000	0.000000	0.347423	40.000000
52.123000	39.829652	0.340697	0.000000	-0.000000	0.340697	40.000000
52.025000	39.828577	0.342845	0.000000	-0.000000	0.342845	40.000000
51.926000	39.826354	0.347293	0.000000	-0.000000	0.347293	40.000000
51.824000	39.823892	0.352217	0.000000	-0.000000	0.352217	40.000000
51.724000	39.823349	0.353302	0.000000	-0.000000	0.353302	40.000000
51.623000	39.820716	0.358568	0.000000	-0.000000	0.358568	40.000000
51.525000	39.818314	0.363372	0.000000	-0.000000	0.363372	40.000000
51.427000	39.817598	0.364804	0.000000	0.000000	0.364804	40.000000
51.327000	39.819337	0.361327	0.000000	-0.000000	0.361327	40.000000
51.225000	39.817532	0.364937	0.000000	-0.000000	0.364937	40.000000
51.124000	39.814595	0.370810	0.000000	-0.000000	0.370810	40.000000
51.028000	39.812549	0.374903	0.000000	-0.000000	0.374903	40.000000
50.928000	39.812377	0.375247	0.000000	0.000000	0.375247	40.000000
50.824000	39.814232	0.371536	0.000000	-0.000000	0.371536	40.000000
50.727000	39.811835	0.376329	0.000000	0.000000	0.376329	40.000000
50.627000	39.814296	0.371408	0.000000	0.000000	0.371408	40.000000
50.526000	39.816389	0.367222	0.000000	0.000000	0.367222	40.000000
50.427000	39.816512	0.366976	0.000000	-0.000000	0.366976	40.000000
50.326000	39.816095	0.367811	0.000000	0.000000	0.367811	40.000000
50.230000	39.819935	0.360130	0.000000	-0.000000	0.360130	40.000000
50.140000	39.818613	0.362775	0.000000	0.000000	0.362775	40.000000
50.031000	39.820534	0.358933	0.000000	0.000000	0.358933	40.000000
49.926000	39.821488	0.357024	0.000000	-0.000000	0.357024	40.000000
49.825000	39.818670	0.362660	0.000000	0.000000	0.362660	40.000000
49.723000	39.819515	0.360970	0.000000	-0.000000	0.360970	40.000000
49.624000	39.818550	0.362900	0.000000	-0.000000	0.362900	40.000000
49.525000	39.816513	0.366974	0.000000	0.000000	0.366974	40.000000
49.425000	39.816754	0.366491	0.000000	-0.000000	0.366491	40.000000
49.325000	39.814657	0.370685	0.000000	0.000000	0.370685	40.000000
