Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
82.493000	59.764634	0.470732	0.456958	0.000000	0.927691	60.000000
82.394000	59.768318	0.463365	0.456842	-0.000000	0.920207	60.000000
82.291000	59.765963	0.468074	0.456723	0.000000	0.924797	60.000000
82.193000	59.766507	0.466986	0.456608	-0.000000	0.923593	60.000000
82.094000	59.762162	0.475675	0.456492	0.000000	0.932168	60.000000
81.994000	59.764937	0.470126	0.456373	0.000000	0.926500	60.000000
81.892000	59.766322	0.467356	0.456253	-0.000000	0.923609	60.000000
81.795000	59.755032	0.489936	0.456140	0.000000	0.946076	60.000000
81.693000	59.764093	0.471813	0.456015	0.000000	0.927828	60.000000
81.594000	59.766930	0.466141	0.455898	-0.000000	0.922039	60.000000
81.493000	59.759381	0.481238	0.455781	-0.000000	0.937019	60.000000
81.392000	59.753956	0.492087	0.455659	-0.000000	0.947746	60.000000
81.292000	59.752074	0.495853	0.455536	0.000000	0.951389	60.000000
81.193000	59.756669	0.486661	0.455413	-0.000000	0.942075	60.000000
81.096000	59.752739	0.494522	0.455295	-0.000000	0.949818	60.000000
80.992000	59.750450	0.499101	0.455167	0.000000	0.954267	60.000000
80.891000	59.753466	0.493069	0.455041	0.000000	0.948109	60.000000
80.792000	59.753822	0.492355	0.454919	-0.000000	0.947274	60.000000
80.692000	59.750324	0.499353	0.454796	-0.000000	0.954148	60.000000
80.595000	59.750149	0.499701	0.454675	0.000000	0.954376	60.000000
80.499000	59.753346	0.493307	0.454555	0.000000	0.947862	60.000000
80.408000	59.756663	0.486675	0.454442	0.000000	0.941117	60.000000
80.317000	59.774532	0.450936	0.454332	0.000000	0.905268	60.000000
80.228000	59.784548	0.430904	0.454231	0.000000	0.885135	60.000000
80.136000	59.800670	0.398660	0.454132	0.000000	0.852792	60.000000
80.016000	59.815762	0.368476	0.454013	0.000000	0.822489	60.000000
79.921000	59.820595	0.358810	0.453925	0.000000	0.812735	60.000000
79.826000	59.829284	0.341433	0.453840	0.000000	0.795273	60.000000
79.734000	59.844311	0.311377	0.453761	0.000000	0.765139	60.000000
79.641000	59.849441	0.301118	0.453689	0.000000	0.754807	60.000000
79.547000	59.852760	0.294480	0.453618	0.000000	0.748099	60.000000
79.452000	59.856079	0.287842	0.453548	0.000000	0.741391	60.000000
79.357000	59.870802	0.258396	0.453480	0.000000	0.711876	60.000000
79.260000	59.871294	0.257411	0.453417	0.000000	0.710829	60.000000
79.092000	59.881009	0.237983	0.453309	0.000000	0.691292	60.000000
78.995000	59.883062	0.233876	0.453252	-0.000000	0.687128	60.000000
78.894000	59.879198	0.241603	0.453192	-0.000000	0.694796	60.000000
78.792000	59.862665	0.274671	0.453131	-0.000000	0.727801	60.000000
78.694000	59.853306	0.293389	0.453064	-0.000000	0.746452	60.000000
78.591000	59.850342	0.299316	0.452988	0.000000	0.752304	60.000000
78.491000	59.857775	0.284449	0.452913	0.000000	0.737363	60.000000
78.393000	59.874556	0.250889	0.452843	0.000000	0.703732	60.000000
78.293000	59.876186	0.247627	0.452781	-0.000000	0.700408	60.000000
78.192000	59.861631	0.276738	0.452718	-0.000000	0.729457	60.000000
78.092000	59.847148	0.305705	0.452649	-0.000000	0.758354	60.000000
77.992000	59.830791	0.338418	0.452573	-0.000000	0.790991	60.000000
77.893000	59.819022	0.361956	0.452489	-0.000000	0.814445	60.000000
77.792000	59.804833	0.390335	0.452397	-0.000000	0.842732	60.000000
77.695000	59.795057	0.409887	0.452303	-0.000000	0.862190	60.000000
77.590000	59.783105	0.433790	0.452195	-0.000000	0.885985	60.000000
77.491000	59.771757	0.456485	0.452088	-0.000000	0.908573	60.000000
77.393000	59.760711	0.478577	0.451976	-0.000000	0.930553	60.000000
77.293000	59.751714	0.496571	0.451856	-0.000000	0.948428	60.000000
77.193000	59.750450	0.499101	0.451732	0.000000	0.950833	60.000000
77.092000	59.754974	0.490051	0.451606	-0.000000	0.941658	60.000000
76.994000	59.749182	0.501635	0.451486	-0.000000	0.953121	60.000000
76.894000	59.736748	0.526503	0.451361	-0.000000	0.977864	60.000000
76.791000	59.730413	0.539173	0.451225	-0.000000	0.990399	60.000000
76.692000	59.728598	0.542805	0.451092	0.000000	0.993897	60.000000
76.591000	59.735177	0.529647	0.450955	0.000000	0.980601	60.000000
76.492000	59.739524	0.520951	0.450824	0.000000	0.971775	60.000000
76.396000	59.744954	0.510092	0.450699	-0.000000	0.960790	60.000000
76.292000	59.735352	0.529295	0.450566	-0.000000	0.979861	60.000000
76.192000	59.724070	0.551860	0.450434	-0.000000	1.002293	60.000000
76.091000	59.716040	0.567920	0.450294	-0.000000	1.018214	60.000000
75.993000	59.711037	0.577927	0.450155	-0.000000	1.028082	60.000000
75.893000	59.709405	0.581191	0.450011	0.000000	1.031201	60.000000
75.796000	59.713201	0.573598	0.449870	0.000000	1.023467	60.000000
75.693000	59.718583	0.562835	0.449722	0.000000	1.012557	60.000000
75.592000	59.725519	0.548963	0.449580	0.000000	0.998543	60.000000
75.493000	59.745739	0.508523	0.449444	0.000000	0.957967	60.000000
75.393000	59.758719	0.482563	0.449317	-0.000000	0.931880	60.000000
75.294000	59.757811	0.484379	0.449197	-0.000000	0.933576	60.000000
75.193000	59.757266	0.485468	0.449075	0.000000	0.934543	60.000000
75.091000	59.760957	0.478087	0.448951	0.000000	0.927038	60.000000
74.991000	59.778817	0.442367	0.448832	0.000000	0.891199	60.000000
74.891000	59.778936	0.442128	0.448721	-0.000000	0.890849	60.000000
74.794000	59.777855	0.444290	0.448614	0.000000	0.892904	60.000000
74.691000	59.786428	0.427143	0.448500	-0.000000	0.875643	60.000000
74.594000	59.784379	0.431242	0.448396	-0.000000	0.879638	60.000000
74.494000	59.783526	0.432947	0.448288	0.000000	0.881236	60.000000
74.392000	59.796685	0.406631	0.448178	0.000000	0.854809	60.000000
74.294000	59.808335	0.383329	0.448078	0.000000	0.831407	60.000000
74.194000	59.824453	0.351093	0.447982	0.000000	0.799076	60.000000
74.090000	59.826926	0.346148	0.447891	-0.000000	0.794039	60.000000
73.992000	59.823131	0.353738	0.447806	-0.000000	0.801544	60.000000
73.894000	59.823005	0.353990	0.447720	-0.000000	0.801710	60.000000
73.794000	59.816307	0.367387	0.447631	-0.000000	0.815018	60.000000
73.691000	59.812678	0.374645	0.447536	0.000000	0.822181	60.000000
73.592000	59.816545	0.366910	0.447444	-0.000000	0.814353	60.000000
73.493000	59.812620	0.374760	0.447353	-0.000000	0.822113	60.000000
73.393000	59.810509	0.378982	0.447259	0.000000	0.826241	60.000000
73.293000	59.827648	0.344705	0.447165	0.000000	0.791869	60.000000
73.191000	59.844248	0.311503	0.447077	0.000000	0.758580	60.000000
73.091000	59.853846	0.292308	0.446999	-0.000000	0.739307	60.000000
72.994000	59.847936	0.304128	0.446928	0.000000	0.751056	60.000000
72.899000	59.850949	0.298101	0.446856	0.000000	0.744957	60.000000
72.792000	59.854755	0.290489	0.446776	-0.000000	0.737265	60.000000
72.691000	59.851310	0.297380	0.446703	-0.000000	0.744082	60.000000
