Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
83.494000	60.071730	0.000000	0.000000	0.000000	0.000000	60.000000
83.390000	60.097829	0.000000	0.000000	0.000000	0.000000	60.000000
83.290000	60.117628	0.000000	0.000000	0.000000	0.000000	60.000000
83.189000	60.149178	0.000000	0.000000	0.000000	0.000000	60.000000
83.091000	60.179996	0.000000	0.000000	0.000000	0.000000	60.000000
82.995000	60.205487	0.000000	0.000000	0.000000	0.000000	60.000000
82.888000	60.225893	0.000000	0.000000	0.000000	0.000000	60.000000
82.790000	60.251389	0.000000	0.000000	0.000000	0.000000	60.000000
82.691000	60.267922	0.000000	0.000000	0.000000	0.000000	60.000000
82.591000	60.289896	0.000000	0.000000	0.000000	0.000000	60.000000
82.493000	60.310667	0.000000	0.000000	0.000000	0.000000	60.000000
82.390000	60.330041	0.000000	0.000000	0.000000	0.000000	60.000000
82.290000	60.335794	0.000000	0.000000	0.000000	0.000000	60.000000
82.192000	60.333552	0.000000	0.000000	0.000000	0.000000	60.000000
82.094000	60.329318	0.000000	0.000000	0.000000	0.000000	60.000000
81.993000	60.324225	0.000000	0.000000	0.000000	0.000000	60.000000
81.891000	60.325623	0.000000	0.000000	0.000000	0.000000	60.000000
81.793000	60.326047	0.000000	0.000000	0.000000	0.000000	60.000000
81.692000	60.320655	-0.641310	1.445643	-0.000000	0.804333	60.000000
81.591000	60.318842	-0.637683	1.446291	-0.000000	0.808608	60.000000
81.493000	60.312909	-0.625818	1.446916	-0.000000	0.821097	60.000000
81.394000	60.306547	-0.613095	1.447535	0.000000	0.834440	60.000000
81.291000	60.310788	-0.621575	1.448167	0.000000	0.826591	60.000000
81.192000	60.314482	-0.628963	1.448782	0.000000	0.819819	60.000000
81.093000	60.314842	-0.629684	1.449405	-0.000000	0.819720	60.000000
80.991000	60.314663	-0.629327	1.450047	-0.000000	0.820720	60.000000
80.890000	60.309637	-0.619275	1.450683	0.000000	0.831408	60.000000
80.792000	60.315509	-0.631019	1.451289	-0.000000	0.820271	60.000000
80.692000	60.304184	-0.608368	1.451920	0.000000	0.843553	60.000000
80.593000	60.309760	-0.619520	1.452523	0.000000	0.833003	60.000000
80.488000	60.316116	-0.632232	1.453173	-0.000000	0.820941	60.000000
80.390000	60.304667	-0.609334	1.453793	-0.000000	0.844459	60.000000
80.295000	60.303944	-0.607889	1.454372	-0.000000	0.846483	60.000000
80.204000	60.302493	-0.604986	1.454925	-0.000000	0.849939	60.000000
80.093000	60.301218	-0.602435	1.455596	0.000000	0.853161	60.000000
79.990000	60.306001	-0.612003	1.456217	-0.000000	0.844214	60.000000
79.890000	60.305280	-0.610561	1.456829	-0.000000	0.846268	60.000000
79.789000	60.296135	-0.592271	1.457446	-0.000000	0.865175	60.000000
79.691000	60.289657	-0.579314	1.458026	-0.000000	0.878712	60.000000
79.593000	60.289534	-0.579069	1.458594	-0.000000	0.879525	60.000000
