Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
99.986000	60.319144	-1.595721	0.457163	-0.000000	-1.138558	60.000000
99.886000	60.313696	-1.568480	0.457323	-0.000000	-1.111157	60.000000
99.789000	60.306970	-1.534849	0.457475	-0.000000	-1.077374	60.000000
99.688000	60.295101	-1.475505	0.457630	-0.000000	-1.017874	60.000000
99.586000	60.266585	-1.332923	0.457781	-0.000000	-0.875143	60.000000
99.488000	60.236075	-1.180374	0.457911	-0.000000	-0.722463	60.000000
99.386000	60.198348	-0.991739	0.458032	-0.000000	-0.533707	60.000000
99.289000	60.162687	-0.813435	0.458128	-0.000000	-0.355307	60.000000
99.187000	60.114786	-0.573930	0.458211	-0.000000	-0.115719	60.000000
99.088000	60.059443	-0.297216	0.458268	-0.000000	0.161052	60.000000
98.988000	60.012630	-0.063152	0.458297	-0.000000	0.395145	60.000000
98.888000	59.972522	0.137389	0.458304	-0.000000	0.595693	60.000000
98.789000	59.930203	0.348984	0.458290	-0.000000	0.807274	60.000000
98.691000	59.890552	0.547242	0.458256	-0.000000	1.005498	60.000000
98.587000	59.844793	0.776036	0.458199	-0.000000	1.234235	60.000000
98.491000	59.797169	1.014157	0.458124	-0.000000	1.472281	60.000000
98.392000	59.761555	1.192226	0.458024	-0.000000	1.650250	60.000000
98.290000	59.729740	1.351299	0.457902	-0.000000	1.809202	60.000000
98.188000	59.700170	1.499148	0.457765	-0.000000	1.956913	60.000000
98.088000	59.680306	1.598472	0.457615	-0.000000	2.056087	60.000000
97.989000	59.664005	1.679973	0.457456	-0.000000	2.137430	60.000000
97.887000	59.648015	1.759926	0.457285	-0.000000	2.217211	60.000000
97.789000	59.630992	1.845041	0.457113	-0.000000	2.302154	60.000000
97.687000	59.621275	1.893627	0.456924	0.000000	2.350551	60.000000
97.586000	59.622424	1.887881	0.456733	-0.000000	2.344614	60.000000
97.488000	59.621040	1.894800	0.456548	0.000000	2.351349	60.000000
97.388000	59.629542	1.852290	0.456359	0.000000	2.308648	60.000000
97.287000	59.648857	1.755715	0.456172	0.000000	2.211887	60.000000
97.192000	59.664729	1.676353	0.456005	0.000000	2.132357	60.000000
97.086000	59.683209	1.583955	0.455827	0.000000	2.039783	60.000000
96.988000	59.717185	1.414073	0.455672	0.000000	1.869745	60.000000
96.892000	59.754799	1.226007	0.455536	0.000000	1.681543	60.000000
96.785000	59.794206	1.028969	0.455405	0.000000	1.484373	60.000000
96.687000	59.832903	0.835484	0.455304	0.000000	1.290788	60.000000
96.591000	59.875641	0.621797	0.455224	0.000000	1.077021	60.000000
