Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
106.392000	39.935617	0.424930	0.000000	-0.207242	0.217688	40.000000
106.295000	39.915514	0.557607	0.000000	-0.171081	0.386526	40.000000
106.194000	39.898235	0.671649	0.000000	-0.143411	0.528238	40.000000
106.094000	39.883894	0.766300	0.000000	-0.163589	0.602711	40.000000
105.995000	39.867699	0.873189	0.000000	-0.116343	0.756846	40.000000
105.897000	39.856297	0.948440	0.000000	-0.080842	0.867599	40.000000
105.796000	39.848132	1.002329	0.000000	-0.060570	0.941759	40.000000
105.693000	39.841893	1.043505	0.000000	-0.004215	1.039290	40.000000
105.594000	39.841476	1.046259	0.000000	0.020941	1.067199	40.000000
105.491000	39.843633	1.032023	0.000000	0.081466	1.113489	40.000000
105.393000	39.851617	0.979331	0.000000	0.084540	1.063871	40.000000
105.295000	39.859902	0.924650	0.000000	0.124095	1.048745	40.000000
105.195000	39.872311	0.842748	0.000000	0.145317	0.988064	40.000000
105.093000	39.887133	0.744920	0.000000	0.111533	0.856453	40.000000
104.994000	39.898175	0.672045	0.000000	0.117058	0.789103	40.000000
104.893000	39.909998	0.594014	0.000000	0.118185	0.712198	40.000000
104.794000	39.921698	0.516792	0.000000	0.126792	0.643584	40.000000
104.697000	39.933997	0.435620	0.000000	0.116468	0.552088	40.000000
104.594000	39.945993	0.356445	0.000000	0.122482	0.478927	40.000000
104.494000	39.958241	0.275607	0.000000	0.119377	0.394984	40.000000
104.396000	39.969940	0.198394	0.000000	0.099150	0.297544	40.000000
104.298000	39.979657	0.134264	0.000000	0.099826	0.234090	40.000000
104.194000	39.990039	0.065744	0.000000	0.067472	0.133216	40.000000
104.098000	39.996516	0.022993	0.000000	0.082662	0.105655	40.000000
103.999000	40.004700	-0.031018	0.000000	0.045515	0.014497	40.000000
103.892000	40.009570	-0.063161	0.000000	0.027017	-0.036144	40.000000
103.794000	40.012218	-0.080636	0.000000	0.082293	0.001657	40.000000
103.696000	40.020282	-0.133863	0.000000	0.022798	-0.111065	40.000000
103.593000	40.022630	-0.149360	0.000000	0.059594	-0.089767	40.000000
103.494000	40.028530	-0.188299	0.000000	0.052940	-0.135359	40.000000
103.394000	40.033824	-0.223239	0.000000	0.052980	-0.170259	40.000000
103.294000	40.039122	-0.258206	0.000000	0.031343	-0.226864	40.000000
103.196000	40.042194	-0.278479	0.000000	0.004210	-0.274268	40.000000
103.095000	40.042619	-0.281285	0.000000	-0.037822	-0.319107	40.000000
102.993000	40.038761	-0.255823	0.000000	-0.059547	-0.315370	40.000000
102.895000	40.032926	-0.217308	0.000000	-0.098980	-0.316288	40.000000
102.794000	40.022929	-0.151328	0.000000	-0.108341	-0.259669	40.000000
102.694000	40.012094	-0.079824	0.000000	-0.126363	-0.206186	40.000000
102.594000	39.999458	0.003576	0.000000	-0.161001	-0.157425	40.000000
102.496000	39.983680	0.107711	0.000000	-0.127156	-0.019444	40.000000
102.395000	39.970837	0.192473	0.000000	-0.095637	0.096836	40.000000
102.294000	39.961178	0.256225	0.000000	-0.165141	0.091083	40.000000
102.193000	39.944499	0.366308	0.000000	-0.108591	0.257717	40.000000
102.093000	39.933640	0.437978	0.000000	-0.151836	0.286142	40.000000
101.993000	39.918456	0.538189	0.000000	-0.108386	0.429803	40.000000
101.895000	39.907834	0.608293	0.000000	-0.121213	0.487080	40.000000
101.797000	39.895955	0.686694	0.000000	-0.115817	0.570876	40.000000
101.696000	39.884258	0.763898	0.000000	-0.081225	0.682673	40.000000
101.594000	39.875973	0.818579	0.000000	-0.019769	0.798810	40.000000
101.494000	39.873996	0.831627	0.000000	-0.018418	0.813209	40.000000
101.396000	39.872191	0.843539	0.000000	0.044624	0.888164	40.000000
101.295000	39.876698	0.813793	0.000000	-0.014096	0.799696	40.000000
101.201000	39.875373	0.822538	0.000000	0.024452	0.846990	40.000000
101.093000	39.878014	0.805109	0.000000	0.018465	0.823574	40.000000
100.992000	39.879879	0.792800	0.000000	0.010950	0.803750	40.000000
100.894000	39.880952	0.785718	0.000000	0.046790	0.832508	40.000000
100.794000	39.885631	0.754836	0.000000	0.095366	0.850202	40.000000
100.692000	39.895358	0.690636	0.000000	0.070996	0.761632	40.000000
100.599000	39.901961	0.647058	0.000000	0.090551	0.737609	40.000000
100.503000	39.910654	0.589685	0.000000	0.105645	0.695330	40.000000
100.407000	39.920796	0.522748	0.000000	0.086219	0.608967	40.000000
100.311000	39.929073	0.468120	0.000000	0.085412	0.553532	40.000000
100.214000	39.937358	0.413440	0.000000	0.109403	0.522842	40.000000
100.112000	39.948517	0.339790	0.000000	0.101613	0.441403	40.000000
100.001000	39.959796	0.265348	0.000000	0.141887	0.407236	40.000000
99.905000	39.973417	0.175448	0.000000	0.113310	0.288758	40.000000
99.807000	39.984521	0.102159	0.000000	0.082324	0.184483	40.000000
99.713000	39.992260	0.051086	0.000000	0.009038	0.060124	40.000000
99.613000	39.993164	0.045121	0.000000	0.025272	0.070393	40.000000
99.518000	39.995564	0.029275	0.000000	0.017275	0.046550	40.000000
99.421000	39.997240	0.018216	0.000000	-0.000581	0.017634	40.000000
99.327000	39.997185	0.018577	0.000000	0.063221	0.081798	40.000000
99.232000	40.003191	-0.021063	0.000000	0.055992	0.034929	40.000000
