Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
95.793000	59.981150	0.037699	0.810008	0.000000	0.847708	60.000000
95.693000	59.991105	0.017790	0.809990	0.000000	0.827780	60.000000
95.596000	59.998355	0.003291	0.809981	0.000000	0.813272	60.000000
95.493000	60.008823	-0.017647	0.809979	0.000000	0.792333	60.000000
95.392000	60.012820	-0.025640	0.809988	0.000000	0.784348	60.000000
95.294000	60.015850	-0.031699	0.810001	0.000000	0.778302	60.000000
95.198000	60.016332	-0.032665	0.810016	0.000000	0.777351	60.000000
95.091000	60.019962	-0.039924	0.810033	-0.000000	0.770110	60.000000
94.995000	60.015485	-0.030970	0.810053	-0.000000	0.779083	60.000000
94.893000	60.013060	-0.026119	0.810068	0.000000	0.783949	60.000000
94.792000	60.016326	-0.032651	0.810082	-0.000000	0.777430	60.000000
94.692000	60.015546	-0.031091	0.810098	0.000000	0.779007	60.000000
94.592000	60.019476	-0.038953	0.810113	0.000000	0.771161	60.000000
94.493000	60.026985	-0.053971	0.810133	0.000000	0.756162	60.000000
94.393000	60.030445	-0.060891	0.810160	-0.000000	0.749269	60.000000
94.296000	60.030383	-0.060767	0.810189	0.000000	0.749422	60.000000
94.190000	60.034188	-0.068375	0.810221	-0.000000	0.741846	60.000000
94.091000	60.030860	-0.061719	0.810255	-0.000000	0.748536	60.000000
93.993000	60.027170	-0.054339	0.810286	0.000000	0.755946	60.000000
93.893000	60.027532	-0.055063	0.810313	-0.000000	0.755250	60.000000
93.793000	60.025103	-0.050207	0.810340	0.000000	0.760133	60.000000
93.694000	60.027659	-0.055319	0.810365	0.000000	0.755046	60.000000
93.590000	60.030258	-0.060517	0.810394	0.000000	0.749877	60.000000
93.492000	60.030566	-0.061133	0.810424	-0.000000	0.749291	60.000000
93.393000	60.023720	-0.047441	0.810454	-0.000000	0.763013	60.000000
93.289000	60.015005	-0.030009	0.810478	-0.000000	0.780469	60.000000
93.191000	60.000040	-8.072347E-5	0.810493	-0.000000	0.810412	60.000000
93.094000	59.980611	0.038777	0.810493	-0.000000	0.849271	60.000000
92.991000	59.979154	0.041693	0.810473	0.000000	0.852166	60.000000
92.894000	59.988513	0.022975	0.810453	-0.000000	0.833428	60.000000
92.794000	59.987675	0.024651	0.810442	-0.000000	0.835092	60.000000
92.691000	59.976077	0.047845	0.810429	-0.000000	0.858274	60.000000
92.593000	59.964487	0.071027	0.810405	-0.000000	0.881432	60.000000
92.492000	59.958095	0.083809	0.810370	-0.000000	0.894179	60.000000
92.394000	59.955070	0.089860	0.810328	-0.000000	0.900188	60.000000
92.292000	59.949038	0.101924	0.810283	-0.000000	0.912207	60.000000
92.194000	59.944442	0.111115	0.810233	0.000000	0.921348	60.000000
92.093000	59.947405	0.105191	0.810177	-0.000000	0.915367	60.000000
91.992000	59.945357	0.109286	0.810123	-0.000000	0.919410	60.000000
91.897000	59.935337	0.129327	0.810072	0.000000	0.939398	60.000000
91.789000	59.951693	0.096613	0.810002	0.000000	0.906615	60.000000
91.691000	59.958397	0.083206	0.809954	0.000000	0.893160	60.000000
91.595000	59.968114	0.063772	0.809914	0.000000	0.873686	60.000000
91.496000	59.988212	0.023575	0.809883	0.000000	0.833458	60.000000
91.393000	59.991168	0.017664	0.809871	0.000000	0.827535	60.000000
91.291000	59.998780	0.002441	0.809862	-0.000000	0.812302	60.000000
91.191000	59.995998	0.008003	0.809860	-0.000000	0.817864	60.000000
91.093000	59.983985	0.032029	0.809857	-0.000000	0.841886	60.000000
90.996000	59.972089	0.055822	0.809841	0.000000	0.865663	60.000000
90.896000	59.972274	0.055452	0.809813	-0.000000	0.865265	60.000000
90.792000	59.971010	0.057981	0.809784	0.000000	0.867765	60.000000
90.692000	59.971073	0.057855	0.809755	-0.000000	0.867610	60.000000
90.592000	59.965817	0.068366	0.809726	-0.000000	0.878092	60.000000
90.495000	59.961050	0.077901	0.809693	-0.000000	0.887594	60.000000
90.393000	59.953384	0.093231	0.809653	-0.000000	0.902885	60.000000
90.302000	59.946562	0.106875	0.809611	0.000000	0.916486	60.000000
90.208000	59.949100	0.101801	0.809561	0.000000	0.911361	60.000000
90.093000	59.954585	0.090831	0.809502	0.000000	0.900333	60.000000
89.994000	59.956399	0.087202	0.809457	-0.000000	0.896659	60.000000
89.891000	59.956099	0.087803	0.809412	0.000000	0.897215	60.000000
89.791000	59.957487	0.085027	0.809369	0.000000	0.894395	60.000000
89.697000	59.957729	0.084541	0.809329	0.000000	0.893870	60.000000
89.592000	59.958758	0.082484	0.809284	0.000000	0.891768	60.000000
89.493000	59.963525	0.072950	0.809243	-0.000000	0.882193	60.000000
89.393000	59.962794	0.074411	0.809207	-0.000000	0.883618	60.000000
89.295000	59.957728	0.084544	0.809170	-0.000000	0.893715	60.000000
89.192000	59.955313	0.089375	0.809127	0.000000	0.898501	60.000000
89.092000	59.959298	0.081403	0.809082	0.000000	0.890486	60.000000
88.996000	59.964489	0.071021	0.809043	0.000000	0.880064	60.000000
88.892000	59.973729	0.052542	0.809006	0.000000	0.861548	60.000000
88.792000	59.983196	0.033609	0.808980	0.000000	0.842589	60.000000
88.695000	59.989780	0.020440	0.808964	-0.000000	0.829404	60.000000
88.601000	59.985617	0.028765	0.808954	-0.000000	0.837719	60.000000
88.505000	59.984655	0.030691	0.808940	0.000000	0.839631	60.000000
88.392000	59.992793	0.014413	0.808923	0.000000	0.823336	60.000000
88.291000	59.992859	0.014282	0.808916	0.000000	0.823198	60.000000
88.192000	59.993106	0.013789	0.808909	-0.000000	0.822697	60.000000
88.099000	59.992315	0.015371	0.808902	0.000000	0.824273	60.000000
87.992000	60.001250	-0.002499	0.808894	-0.000000	0.806394	60.000000
87.890000	60.000895	-0.001789	0.808895	-0.000000	0.807106	60.000000
87.793000	59.996248	0.007504	0.808896	-0.000000	0.816400	60.000000
87.693000	59.981875	0.036251	0.808892	-0.000000	0.845143	60.000000
87.591000	59.978678	0.042645	0.808874	-0.000000	0.851519	60.000000
87.495000	59.969564	0.060872	0.808853	0.000000	0.869725	60.000000
87.392000	59.974211	0.051579	0.808822	0.000000	0.860401	60.000000
87.290000	59.977949	0.044101	0.808796	-0.000000	0.852897	60.000000
