Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
42.601000	39.934356	0.301964	0.000000	-0.072075	0.229889	40.000000
42.497000	39.926860	0.336445	0.000000	-0.044301	0.292144	40.000000
42.398000	39.922474	0.356619	0.000000	0.006113	0.362733	40.000000
42.299000	39.923079	0.353836	0.000000	0.051938	0.405774	40.000000
42.195000	39.928481	0.328988	0.000000	0.017912	0.346900	40.000000
42.108000	39.930039	0.321820	0.000000	0.004996	0.326816	40.000000
42.001000	39.930574	0.319361	0.000000	-0.001725	0.317636	40.000000
41.899000	39.930398	0.320170	0.000000	0.007837	0.328007	40.000000
41.800000	39.931174	0.316602	0.000000	0.021419	0.338020	40.000000
41.696000	39.933401	0.306355	0.000000	-0.034306	0.272049	40.000000
41.598000	39.930039	0.321820	0.000000	-0.034860	0.286960	40.000000
41.498000	39.926553	0.337855	0.000000	-0.102632	0.235224	40.000000
41.401000	39.916598	0.383650	0.000000	-0.040778	0.342871	40.000000
41.301000	39.912520	0.402408	0.000000	-0.017932	0.384475	40.000000
41.197000	39.910655	0.410986	0.000000	0.013963	0.424950	40.000000
41.098000	39.912037	0.404628	0.000000	-0.018399	0.386229	40.000000
40.997000	39.910179	0.413176	0.000000	-0.071359	0.341817	40.000000
40.897000	39.903043	0.446001	0.000000	-0.048453	0.397548	40.000000
40.799000	39.898295	0.467843	0.000000	-0.045467	0.422377	40.000000
40.696000	39.893612	0.489385	0.000000	0.015597	0.504982	40.000000
40.596000	39.895172	0.482211	0.000000	-0.021982	0.460229	40.000000
40.498000	39.893017	0.492120	0.000000	0.011472	0.503592	40.000000
40.399000	39.894153	0.486895	0.000000	-0.010145	0.476751	40.000000
40.299000	39.893139	0.491562	0.000000	-0.026248	0.465314	40.000000
40.212000	39.890855	0.502066	0.000000	0.004759	0.506825	40.000000
40.098000	39.891398	0.499570	0.000000	-0.025848	0.473722	40.000000
39.998000	39.888813	0.511461	0.000000	-0.034471	0.476989	40.000000
39.899000	39.885400	0.527159	0.000000	0.044206	0.571365	40.000000
39.800000	39.889777	0.507027	0.000000	-0.011079	0.495948	40.000000
39.697000	39.888636	0.512276	0.000000	-0.019403	0.492873	40.000000
39.598000	39.886715	0.521112	0.000000	0.087595	0.608708	40.000000
39.498000	39.895474	0.480819	0.000000	0.067409	0.548227	40.000000
39.401000	39.902013	0.450741	0.000000	0.087436	0.538177	40.000000
39.296000	39.911194	0.408509	0.000000	0.028175	0.436684	40.000000
39.200000	39.913898	0.396067	0.000000	0.033593	0.429660	40.000000
39.100000	39.917258	0.380614	0.000000	0.015278	0.395892	40.000000
38.998000	39.918816	0.373446	0.000000	0.028247	0.401693	40.000000
38.898000	39.921641	0.360452	0.000000	-0.009116	0.351336	40.000000
38.799000	39.920738	0.364603	0.000000	0.076658	0.441261	40.000000
38.698000	39.928481	0.328988	0.000000	0.005509	0.334497	40.000000
38.600000	39.929021	0.326505	0.000000	-0.028198	0.298307	40.000000
38.502000	39.926257	0.339217	0.000000	0.010496	0.349713	40.000000
38.399000	39.927338	0.334244	0.000000	-0.008341	0.325902	40.000000
38.298000	39.926496	0.338119	0.000000	0.016391	0.354510	40.000000
38.210000	39.927938	0.331484	0.000000	-0.004415	0.327069	40.000000
38.101000	39.927457	0.333698	0.000000	0.026830	0.360527	40.000000
37.998000	39.930220	0.320986	0.000000	0.011220	0.332206	40.000000
37.902000	39.931298	0.316031	0.000000	-0.000584	0.315447	40.000000
37.797000	39.931236	0.316313	0.000000	0.050990	0.367303	40.000000
