Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
126.994813	39.793417	0.330534	0.000000	-0.000000	0.330534	40.000000
126.892813	39.788671	0.338127	0.000000	-0.000000	0.338127	40.000000
126.791813	39.787830	0.339473	0.000000	-0.000000	0.339473	40.000000
126.692813	39.786987	0.340821	0.000000	-0.000000	0.340821	40.000000
126.591813	39.785070	0.343888	0.000000	-0.000000	0.343888	40.000000
126.491813	39.783271	0.346767	0.000000	-0.000000	0.346767	40.000000
126.391813	39.776252	0.357997	0.000000	-0.000000	0.357997	40.000000
126.291813	39.770551	0.367119	0.000000	-0.000000	0.367119	40.000000
126.195813	39.764612	0.376621	0.000000	-0.000000	0.376621	40.000000
126.092813	39.763047	0.379125	0.000000	-0.000000	0.379125	40.000000
125.995813	39.762991	0.379215	0.000000	0.000000	0.379215	40.000000
125.893813	39.766285	0.373944	0.000000	0.000000	0.373944	40.000000
125.791813	39.767427	0.372117	0.000000	-0.000000	0.372117	40.000000
125.694813	39.765931	0.374510	0.000000	0.000000	0.374510	40.000000
125.592813	39.766111	0.374222	0.000000	0.000000	0.374222	40.000000
125.492813	39.768450	0.370481	0.000000	0.000000	0.370481	40.000000
125.392813	39.768515	0.370376	0.000000	0.000000	0.370376	40.000000
125.295813	39.769708	0.368467	0.000000	0.000000	0.368467	40.000000
125.192813	39.773369	0.362610	0.000000	-0.000000	0.362610	40.000000
125.092813	39.768210	0.370865	0.000000	-0.000000	0.370865	40.000000
124.994813	39.757832	0.387469	0.000000	-0.000000	0.387469	40.000000
124.891813	39.751354	0.397833	0.000000	-0.000000	0.397833	40.000000
124.791813	39.749669	0.400529	0.000000	0.000000	0.400529	40.000000
124.695813	39.754651	0.392558	0.000000	0.000000	0.392558	40.000000
124.592813	39.755484	0.391225	0.000000	0.000000	0.391225	40.000000
124.495813	39.756627	0.389397	0.000000	0.000000	0.389397	40.000000
124.392813	39.764189	0.377297	0.000000	0.000000	0.377297	40.000000
124.291813	39.764726	0.376438	0.000000	-0.000000	0.376438	40.000000
124.192813	39.763948	0.377683	0.000000	-0.000000	0.377683	40.000000
124.095813	39.760711	0.382862	0.000000	-0.000000	0.382862	40.000000
123.992813	39.758969	0.385650	0.000000	-0.000000	0.385650	40.000000
123.891813	39.758249	0.386802	0.000000	-0.000000	0.386802	40.000000
123.792813	39.750572	0.399085	0.000000	-0.000000	0.399085	40.000000
123.693813	39.746790	0.405136	0.000000	0.000000	0.405136	40.000000
123.593813	39.746853	0.405036	0.000000	0.000000	0.405036	40.000000
123.494813	39.749972	0.400045	0.000000	0.000000	0.400045	40.000000
123.391813	39.755372	0.391404	0.000000	-0.000000	0.391404	40.000000
123.292813	39.752369	0.396210	0.000000	-0.000000	0.396210	40.000000
123.193813	39.748412	0.402540	0.000000	-0.000000	0.402540	40.000000
123.094813	39.747518	0.403971	0.000000	-0.000000	0.403971	40.000000
122.993813	39.743188	0.410899	0.000000	0.000000	0.410899	40.000000
122.891813	39.746065	0.406296	0.000000	-0.000000	0.406296	40.000000
122.793813	39.745290	0.407535	0.000000	-0.000000	0.407535	40.000000
122.692813	39.742410	0.412145	0.000000	0.000000	0.412145	40.000000
122.594813	39.748407	0.402549	0.000000	-0.000000	0.402549	40.000000
122.497813	39.747687	0.403700	0.000000	0.000000	0.403700	40.000000
122.394813	39.751474	0.397641	0.000000	0.000000	0.397641	40.000000
122.293813	39.753213	0.394860	0.000000	0.000000	0.394860	40.000000
122.193813	39.758488	0.386420	0.000000	0.000000	0.386420	40.000000
122.094813	39.761370	0.381808	0.000000	0.000000	0.381808	40.000000
121.993813	39.764914	0.376137	0.000000	0.000000	0.376137	40.000000
121.896813	39.766351	0.373838	0.000000	0.000000	0.373838	40.000000
121.792813	39.768214	0.370858	0.000000	0.000000	0.370858	40.000000
121.693813	39.770551	0.367119	0.000000	0.000000	0.367119	40.000000
121.594813	39.771032	0.366349	0.000000	0.000000	0.366349	40.000000
121.492813	39.773246	0.362806	0.000000	-0.000000	0.362806	40.000000
