Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
58.093000	39.962377	0.233266	0.000000	0.103206	0.336471	40.000000
57.993000	39.972697	0.169278	0.000000	0.077600	0.246879	40.000000
57.894000	39.980379	0.121647	0.000000	0.024737	0.146384	40.000000
57.797000	39.982779	0.106770	0.000000	0.036377	0.143147	40.000000
57.693000	39.986562	0.083314	0.000000	-0.024237	0.059077	40.000000
57.594000	39.984163	0.098191	0.000000	-0.046589	0.051602	40.000000
57.496000	39.979597	0.126499	0.000000	-0.050552	0.075947	40.000000
57.394000	39.974441	0.158468	0.000000	-0.030647	0.127821	40.000000
57.296000	39.971437	0.177089	0.000000	-0.058799	0.118290	40.000000
57.194000	39.965440	0.214273	0.000000	-0.063000	0.151273	40.000000
57.094000	39.959140	0.253333	0.000000	-0.110512	0.142821	40.000000
56.993000	39.947978	0.322536	0.000000	-0.050725	0.271811	40.000000
56.896000	39.943058	0.353042	0.000000	-0.076108	0.276933	40.000000
56.799000	39.935675	0.398813	0.000000	-0.030254	0.368559	40.000000
56.694000	39.932499	0.418508	0.000000	-0.007606	0.410902	40.000000
56.592000	39.931723	0.423319	0.000000	-0.069904	0.353415	40.000000
56.494000	39.924872	0.465792	0.000000	-0.062414	0.403378	40.000000
56.394000	39.918631	0.504489	0.000000	-0.033959	0.470530	40.000000
56.297000	39.915337	0.524912	0.000000	0.008762	0.533674	40.000000
56.194000	39.916239	0.519316	0.000000	0.005868	0.525184	40.000000
56.092000	39.916838	0.515605	0.000000	-0.013453	0.502152	40.000000
55.994000	39.915519	0.523779	0.000000	0.019615	0.543394	40.000000
55.896000	39.917442	0.511861	0.000000	0.041090	0.552951	40.000000
55.794000	39.921633	0.485876	0.000000	-0.011148	0.474728	40.000000
55.692000	39.920496	0.492926	0.000000	0.011644	0.504570	40.000000
55.594000	39.921637	0.485851	0.000000	0.056948	0.542800	40.000000
55.494000	39.927332	0.450544	0.000000	0.042331	0.492875	40.000000
55.396000	39.931480	0.424823	0.000000	0.026144	0.450966	40.000000
55.293000	39.934173	0.408128	0.000000	0.001291	0.409419	40.000000
55.198000	39.934296	0.407367	0.000000	0.008639	0.416007	40.000000
55.094000	39.935194	0.401797	0.000000	-0.046764	0.355033	40.000000
54.994000	39.930518	0.430790	0.000000	-0.028960	0.401831	40.000000
54.907000	39.927998	0.446411	0.000000	-0.032990	0.413421	40.000000
54.816000	39.924996	0.465024	0.000000	-0.048266	0.416758	40.000000
54.729000	39.920797	0.491058	0.000000	0.010125	0.501184	40.000000
54.640000	39.921698	0.485471	0.000000	0.075318	0.560789	40.000000
54.550000	39.928477	0.443444	0.000000	0.009052	0.452496	40.000000
54.464000	39.929255	0.438617	0.000000	0.049268	0.487885	40.000000
54.296000	39.937532	0.387300	0.000000	0.081238	0.468538	40.000000
54.194000	39.945819	0.335925	0.000000	0.037582	0.373506	40.000000
54.095000	39.949539	0.312857	0.000000	-0.001814	0.311043	40.000000
53.998000	39.949363	0.313948	0.000000	0.023244	0.337193	40.000000
53.895000	39.951757	0.299104	0.000000	-0.030633	0.268471	40.000000
