Zeit (s)	Istwert	P	I	D	Regelausgang	Sollwert
177.330000	39.816087	0.809219	0.000000	0.000000	0.809219	40.000000
177.234000	39.822275	0.781992	0.000000	0.000000	0.781992	40.000000
177.134000	39.830548	0.745591	0.000000	0.000000	0.745591	40.000000
177.035000	39.841772	0.696204	0.000000	0.000000	0.696204	40.000000
176.940000	39.845494	0.679827	0.000000	0.000000	0.679827	40.000000
176.845000	39.850351	0.658453	0.000000	0.000000	0.658453	40.000000
176.743000	39.854492	0.640235	0.000000	0.000000	0.640235	40.000000
176.646000	39.862656	0.604315	0.000000	0.000000	0.604315	40.000000
176.549000	39.876158	0.544904	0.000000	0.000000	0.544904	40.000000
176.448000	39.885579	0.503453	0.000000	0.000000	0.503453	40.000000
176.354000	39.895953	0.457808	0.000000	0.000000	0.457808	40.000000
176.258000	39.909935	0.396285	0.000000	0.000000	0.396285	40.000000
176.156000	39.924580	0.331847	0.000000	0.000000	0.331847	40.000000
176.058000	39.937050	0.276981	0.000000	0.000000	0.276981	40.000000
175.891000	39.959252	0.179292	0.000000	0.000000	0.179292	40.000000
175.794000	39.970242	0.130937	0.000000	0.000000	0.130937	40.000000
175.690000	39.983924	0.070734	0.000000	0.000000	0.070734	40.000000
175.592000	39.995074	0.021675	0.000000	0.000000	0.021675	40.000000
175.490000	40.005358	-0.023574	0.000000	0.000000	-0.023574	40.000000
175.387000	40.011616	-0.051109	0.000000	0.000000	-0.051109	40.000000
175.292000	40.018658	-0.082093	0.000000	0.000000	-0.082093	40.000000
175.195000	40.025281	-0.111235	0.000000	0.000000	-0.111235	40.000000
175.090000	40.027442	-0.120743	0.000000	0.000000	-0.120743	40.000000
174.992000	40.032206	-0.141707	0.000000	0.000000	-0.141707	40.000000
174.891000	40.033047	-0.145408	0.000000	0.000000	-0.145408	40.000000
174.793000	40.033345	-0.146720	0.000000	0.000000	-0.146720	40.000000
174.692000	40.036655	-0.161282	0.000000	-0.000000	-0.161282	40.000000
174.595000	40.034249	-0.150697	0.000000	-0.000000	-0.150697	40.000000
174.492000	40.033038	-0.145367	0.000000	-0.000000	-0.145367	40.000000
174.390000	40.029977	-0.131899	0.000000	-0.000000	-0.131899	40.000000
174.296000	40.024858	-0.109376	0.000000	-0.000000	-0.109376	40.000000
174.193000	40.016305	-0.071744	0.000000	-0.000000	-0.071744	40.000000
