# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00384	-0.47	-0.56875	6.3125	0.146625
-0.00383	-0.47625	-0.56875	6.3125	0.131
-0.00382	-0.47	-0.50625	6.3125	0.131
-0.00381	-0.46375	-0.56875	6.3125	0.146625
-0.0038	-0.47	-0.56875	6.3125	0.146625
-0.00379	-0.46375	-0.5375	6.3125	0.131
-0.00378	-0.47	-0.56875	6.3125	0.131
-0.00377	-0.46375	-0.56875	6.3125	0.131
-0.00376	-0.47	-0.56875	6.3125	0.131
-0.00375	-0.46375	-0.56875	6.3125	0.131
-0.00374	-0.46375	-0.5375	6.46875	0.131
-0.00373	-0.46375	-0.56875	6.15625	0.131
-0.00372	-0.46375	-0.56875	6.3125	0.146625
-0.00371	-0.46375	-0.56875	6.3125	0.146625
-0.0037	-0.46375	-0.56875	6.15625	0.131
-0.00369	-0.47	-0.56875	6.3125	0.146625
-0.00368	-0.47	-0.56875	6.15625	0.146625
-0.00367	-0.47	-0.56875	6.3125	0.16225
-0.00366	-0.46375	-0.56875	6.15625	0.146625
-0.00365	-0.46375	-0.5375	6.3125	0.146625
-0.00364	-0.46375	-0.5375	6.3125	0.16225
-0.00363	-0.46375	-0.56875	6.3125	0.146625
-0.00362	-0.47	-0.56875	6.46875	0.131
-0.00361	-0.46375	-0.5375	6.3125	0.131
-0.0036	-0.47	-0.5375	6.3125	0.131
-0.00359	-0.46375	-0.56875	6.3125	0.131
-0.00358	-0.4575	-0.56875	6.15625	0.131
-0.00357	-0.46375	-0.56875	6.3125	0.131
-0.00356	-0.46375	-0.56875	6.3125	0.131
-0.00355	-0.4575	-0.56875	6.46875	0.146625
-0.00354	-0.46375	-0.56875	6.3125	0.146625
-0.00353	-0.4575	-0.5375	6.3125	0.146625
-0.00352	-0.46375	-0.5375	6.3125	0.131
-0.00351	-0.46375	-0.5375	6.3125	0.146625
-0.0035	-0.4575	-0.5375	6.3125	0.131
-0.00349	-0.46375	-0.5375	6.3125	0.131
-0.00348	-0.46375	-0.5375	6.3125	0.131
-0.00347	-0.46375	-0.56875	6.3125	0.146625
-0.00346	-0.46375	-0.56875	6.3125	0.146625
-0.00345	-0.46375	-0.5375	6.3125	0.131
-0.00344	-0.4575	-0.5375	6.15625	0.131
-0.00343	-0.46375	-0.56875	6.3125	0.146625
-0.00342	-0.46375	-0.56875	6.3125	0.146625
-0.00341	-0.47	-0.5375	6.3125	0.146625
-0.0034	-0.46375	-0.56875	6.3125	0.131
-0.00339	-0.4575	-0.5375	6.3125	0.131
-0.00338	-0.46375	-0.56875	6.3125	0.131
-0.00337	-0.46375	-0.56875	6.3125	0.131
-0.00336	-0.47	-0.56875	6.3125	0.115375
-0.00335	-0.47	-0.5375	6.3125	0.131
-0.00334	-0.47	-0.5375	6.3125	0.131
-0.00333	-0.46375	-0.56875	6.3125	0.146625
-0.00332	-0.46375	-0.56875	6.3125	0.131
-0.00331	-0.46375	-0.5375	6.15625	0.131
-0.0033	-0.47	-0.56875	6.3125	0.146625
-0.00329	-0.46375	-0.5375	6.3125	0.131
-0.00328	-0.47	-0.5375	6.3125	0.146625
-0.00327	-0.46375	-0.5375	6.3125	0.131
-0.00326	-0.46375	-0.56875	6.3125	0.146625
-0.00325	-0.46375	-0.56875	6.3125	0.131
-0.00324	-0.46375	-0.56875	6.3125	0.146625
-0.00323	-0.47	-0.56875	6.3125	0.131
-0.00322	-0.4325	-0.56875	3.34375	0.146625
-0.00321	-0.76375	0.775	-5.40625	0.131
-0.0032	-0.70125	0.74375	-5.5625	0.146625
-0.00319	-0.71375	0.74375	-5.5625	0.115375
-0.00318	-0.72	0.7125	-5.71875	0.146625
-0.00317	-0.7075	0.74375	-5.40625	0.146625
-0.00316	-0.71375	0.7125	-5.5625	0.131
-0.00315	-0.71375	0.74375	-5.71875	0.146625
-0.00314	-0.7075	0.74375	-5.71875	0.131
-0.00313	-0.71375	0.74375	-5.71875	0.131
-0.00312	-0.71375	0.74375	-5.5625	0.115375
-0.00311	-0.71375	0.7125	-5.875	0.131
-0.0031	-0.7075	0.74375	-5.5625	0.131
-0.00309	-0.71375	0.74375	-5.5625	0.131
-0.00308	-0.71375	0.7125	-5.5625	0.131
-0.00307	-0.72	0.7125	-5.5625	0.131
-0.00306	-0.71375	0.74375	-5.5625	0.146625
-0.00305	-0.71375	0.74375	-5.71875	0.131
-0.00304	-0.72	0.74375	-5.5625	0.146625
-0.00303	-0.71375	0.7125	-5.5625	0.146625
-0.00302	-0.7075	0.74375	-5.5625	0.131
-0.00301	-0.7075	0.74375	-5.71875	0.146625
-0.003	-0.71375	0.7125	-5.5625	0.131
-0.00299	-0.71375	0.74375	-5.5625	0.146625
-0.00298	-0.71375	0.74375	-5.5625	0.16225
-0.00297	-0.7075	0.74375	-5.71875	0.146625
-0.00296	-0.71375	0.74375	-5.71875	0.131
