# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
0.0156	-0.52625	-0.5375	6.3125	0.131
0.01565	-0.51375	-0.5375	6.3125	0.146625
0.0157	-0.52	-0.5375	6.3125	0.146625
0.01575	-0.52625	-0.5375	6.3125	0.131
0.0158	-0.52	-0.5375	6.3125	0.16225
0.01585	-0.51375	-0.5375	6.15625	0.131
0.0159	-0.52625	-0.5375	6.15625	0.146625
0.01595	-0.52	-0.5375	6.3125	0.131
0.016	-0.52625	-0.50625	6.3125	0.146625
0.01605	-0.52	-0.5375	6.3125	0.146625
0.0161	-0.77	0.7125	-5.5625	0.146625
0.01615	-0.77625	0.74375	-5.5625	0.131
0.0162	-0.77	0.74375	-5.5625	0.146625
0.01625	-0.77	0.74375	-5.71875	0.131
0.0163	-0.77	0.74375	-5.71875	0.131
0.01635	-0.77	0.74375	-5.5625	0.131
0.0164	-0.77	0.7125	-5.5625	0.131
0.01645	-0.76375	0.74375	-5.5625	0.146625
0.0165	-0.77	0.74375	-5.5625	0.131
0.01655	-0.77	0.74375	-5.5625	0.146625
0.0166	-0.77	0.74375	-5.5625	0.131
0.01665	-0.77	0.74375	-5.71875	0.131
0.0167	-0.77625	0.7125	-5.71875	0.131
0.01675	-0.52	-0.5375	6.15625	0.131
0.0168	-0.52	-0.56875	6.3125	0.131
0.01685	-0.51375	-0.56875	6.15625	0.131
0.0169	-0.51375	-0.5375	6.3125	0.131
0.01695	-0.5075	-0.56875	6.46875	0.131
0.017	-0.51375	-0.5375	6.3125	0.146625
0.01705	-0.52	-0.56875	6.3125	0.146625
0.0171	-0.51375	-0.56875	6.3125	0.146625
0.01715	-0.52	-0.50625	6.3125	0.146625
0.0172	-0.52	-0.5375	6.3125	0.146625
0.01725	-0.51375	-0.50625	6.46875	0.146625
0.0173	-0.51375	-0.5375	6.3125	0.131
0.01735	-0.51375	-0.56875	6.3125	0.146625
0.0174	-0.76375	0.7125	-5.5625	0.131
0.01745	-0.7575	0.7125	-5.5625	0.131
0.0175	-0.76375	0.7125	-5.71875	0.146625
0.01755	-0.76375	0.7125	-5.40625	0.131
0.0176	-0.7575	0.7125	-5.71875	0.131
0.01765	-0.76375	0.7125	-5.71875	0.146625
0.0177	-0.76375	0.7125	-5.5625	0.131
0.01775	-0.76375	0.68125	-5.71875	0.146625
0.0178	-0.7575	0.74375	-5.71875	0.146625
0.01785	-0.76375	0.74375	-5.71875	0.131
0.0179	-0.7575	0.74375	-5.5625	0.146625
0.01795	-0.76375	0.74375	-5.5625	0.146625
0.018	-0.75125	0.68125	-5.40625	0.131
0.01805	-0.51375	-0.5375	6.15625	0.146625
0.0181	-0.51375	-0.50625	6.3125	0.131
0.01815	-0.5075	-0.50625	6.15625	0.146625
0.0182	-0.50125	-0.50625	6.3125	0.146625
0.01825	-0.5075	-0.50625	6.3125	0.146625
0.0183	-0.5075	-0.5375	6.46875	0.131
0.01835	-0.5075	-0.50625	6.3125	0.146625
0.0184	-0.50125	-0.50625	6.15625	0.146625
0.01845	-0.50125	-0.50625	6.3125	0.131
0.0185	-0.5075	-0.50625	6.3125	0.131
0.01855	-0.50125	-0.50625	6.3125	0.131
0.0186	-0.5075	-0.50625	6.3125	0.146625
0.01865	-0.50125	-0.50625	6.3125	0.115375
0.0187	-0.745	0.68125	-5.5625	0.146625
0.01875	-0.75125	0.68125	-5.5625	0.131
0.0188	-0.75125	0.68125	-5.71875	0.131
0.01885	-0.745	0.68125	-5.5625	0.146625
0.0189	-0.745	0.7125	-5.71875	0.146625
0.01895	-0.745	0.68125	-5.5625	0.131
0.019	-0.745	0.68125	-5.5625	0.146625
0.01905	-0.745	0.65	-5.5625	0.16225
0.0191	-0.745	0.68125	-5.71875	0.131
0.01915	-0.745	0.68125	-5.71875	0.146625
0.0192	-0.73875	0.68125	-5.5625	0.131
0.01925	-0.73875	0.68125	-5.71875	0.146625
0.0193	-0.72625	0.68125	-3.0625	0.146625
0.01935	-0.4825	-0.475	6.3125	0.146625
0.0194	-0.48875	-0.50625	6.3125	0.146625
0.01945	-0.48875	-0.50625	6.15625	0.131
0.0195	-0.4825	-0.50625	6.3125	0.146625
0.01955	-0.48875	-0.50625	6.3125	0.131
0.0196	-0.4825	-0.50625	6.3125	0.146625
0.01965	-0.47625	-0.50625	6.3125	0.131
0.0197	-0.4825	-0.50625	6.46875	0.146625
0.01975	-0.47625	-0.50625	6.15625	0.131
0.0198	-0.47	-0.50625	6.3125	0.131
0.01985	-0.47625	-0.50625	6.3125	0.131
0.0199	-0.47	-0.475	6.15625	0.131
0.01995	-0.545	0.525	-1.03125	0.131
0.02	-0.72	0.7125	-5.5625	0.131
0.02005	-0.72625	0.68125	-5.5625	0.131
0.0201	-0.71375	0.7125	-5.5625	0.131
0.02015	-0.71375	0.68125	-5.5625	0.146625
0.0202	-0.71375	0.7125	-5.71875	0.146625
0.02025	-0.71375	0.68125	-5.5625	0.131
0.0203	-0.71375	0.68125	-5.5625	0.16225
0.02035	-0.71375	0.7125	-5.71875	0.146625
0.0204	-0.71375	0.68125	-5.71875	0.131
0.02045	-0.71375	0.68125	-5.5625	0.146625
0.0205	-0.71375	0.68125	-5.5625	0.16225
0.02055	-0.72	0.68125	-5.5625	0.131
0.0206	-0.4825	-0.5375	6.3125	0.16225
0.02065	-0.46375	-0.50625	6.3125	0.131
0.0207	-0.46375	-0.50625	6.3125	0.131
0.02075	-0.47	-0.475	6.3125	0.146625
0.0208	-0.47625	-0.50625	6.15625	0.146625
0.02085	-0.47625	-0.50625	6.3125	0.131
0.0209	-0.47	-0.5375	6.3125	0.131
0.02095	-0.47625	-0.5375	6.3125	0.131
0.021	-0.47	-0.50625	6.3125	0.146625
0.02105	-0.47	-0.50625	6.3125	0.146625
0.0211	-0.47625	-0.50625	6.15625	0.131
0.02115	-0.47625	-0.50625	6.46875	0.16225
0.0212	-0.47	-0.50625	6.3125	0.146625
0.02125	-0.7325	0.74375	-5.5625	0.146625
0.0213	-0.71375	0.7125	-5.5625	0.131
0.02135	-0.72625	0.65	-5.71875	0.131
0.0214	-0.72	0.68125	-5.5625	0.131
0.02145	-0.72	0.7125	-5.71875	0.146625
0.0215	-0.72	0.68125	-5.71875	0.146625
0.02155	-0.72	0.74375	-5.5625	0.131
0.0216	-0.72625	0.7125	-5.5625	0.146625
0.02165	-0.7325	0.68125	-5.71875	0.115375
0.0217	-0.72	0.74375	-5.71875	0.146625
0.02175	-0.7325	0.74375	-5.5625	0.146625
0.0218	-0.72625	0.74375	-5.5625	0.146625
0.02185	-0.7325	0.68125	-5.5625	0.146625
0.0219	-0.4825	-0.50625	6.3125	0.131
0.02195	-0.4825	-0.5375	6.3125	0.146625
0.022	-0.48875	-0.50625	6.3125	0.115375
0.02205	-0.4825	-0.5375	6.3125	0.131
0.0221	-0.4825	-0.5375	6.3125	0.146625
0.02215	-0.4825	-0.5375	6.3125	0.131
0.0222	-0.48875	-0.50625	6.3125	0.131
0.02225	-0.495	-0.5375	6.46875	0.146625
0.0223	-0.48875	-0.56875	6.3125	0.131
0.02235	-0.48875	-0.5375	6.15625	0.131
0.0224	-0.48875	-0.5375	6.3125	0.131
0.02245	-0.48875	-0.5375	6.46875	0.146625
0.0225	-0.48875	-0.5375	6.3125	0.146625
0.02255	-0.73875	0.7125	-5.71875	0.131
0.0226	-0.7325	0.7125	-5.71875	0.115375
0.02265	-0.73875	0.7125	-5.5625	0.131
0.0227	-0.73875	0.7125	-5.71875	0.131
0.02275	-0.73875	0.7125	-5.71875	0.131
0.0228	-0.73875	0.74375	-5.5625	0.131
0.02285	-0.75125	0.7125	-5.5625	0.131
0.0229	-0.745	0.7125	-5.71875	0.131
0.02295	-0.75125	0.74375	-5.5625	0.131
0.023	-0.745	0.7125	-5.71875	0.131
0.02305	-0.73875	0.7125	-5.5625	0.146625
0.0231	-0.745	0.7125	-5.5625	0.131
0.02315	-0.745	0.74375	-5.40625	0.131
0.0232	-0.50125	-0.5375	6.3125	0.146625
0.02325	-0.50125	-0.5375	6.3125	0.131
0.0233	-0.5075	-0.5375	6.3125	0.146625
0.02335	-0.5075	-0.56875	6.15625	0.146625
0.0234	-0.50125	-0.5375	6.3125	0.146625
0.02345	-0.50125	-0.5375	6.3125	0.146625
0.0235	-0.50125	-0.5375	6.15625	0.115375
0.02355	-0.50125	-0.5375	6.46875	0.131
0.0236	-0.5075	-0.56875	6.3125	0.131
0.02365	-0.50125	-0.5375	6.3125	0.131
0.0237	-0.50125	-0.56875	6.3125	0.131
0.02375	-0.50125	-0.5375	6.46875	0.146625
0.0238	-0.52	-0.56875	6.15625	0.131
0.02385	-0.7575	0.74375	-5.5625	0.146625
0.0239	-0.7575	0.775	-5.71875	0.131
0.02395	-0.7575	0.74375	-5.5625	0.146625
0.024	-0.7575	0.74375	-5.5625	0.131
0.02405	-0.7575	0.7125	-5.5625	0.115375
0.0241	-0.76375	0.74375	-5.71875	0.131
0.02415	-0.76375	0.7125	-5.5625	0.146625
0.0242	-0.7575	0.74375	-5.5625	0.146625
0.02425	-0.7575	0.74375	-5.71875	0.131
0.0243	-0.76375	0.7125	-5.71875	0.146625
0.02435	-0.76375	0.74375	-5.71875	0.131
0.0244	-0.7575	0.74375	-5.5625	0.146625
0.02445	-0.695	0.68125	-1.34375	0.146625
0.0245	-0.5075	-0.56875	6.3125	0.131
0.02455	-0.52	-0.5375	6.3125	0.131
0.0246	-0.52	-0.50625	6.15625	0.146625
0.02465	-0.52	-0.5375	6.3125	0.146625
0.0247	-0.51375	-0.6	6.3125	0.131
0.02475	-0.51375	-0.56875	6.15625	0.131
0.0248	-0.51375	-0.56875	6.3125	0.131
0.02485	-0.52	-0.5375	6.3125	0.131
0.0249	-0.52	-0.56875	6.3125	0.146625
0.02495	-0.51375	-0.5375	6.46875	0.146625
