U_diff	U_CM	U_out
0.000000	-6.200000	0.009227
0.000000	-6.800000	0.032237
0.000000	-7.000000	0.066900
0.000000	-7.700000	0.333233
0.000000	-8.500000	0.878645
0.000000	-8.600000	1.764020
0.000000	-8.300000	0.651685
0.000000	-7.900000	0.440390
0.000000	-7.500000	0.237835
0.000000	-7.600000	0.283711
0.000000	-8.200000	0.603294
0.000000	-8.300000	0.651943
0.000000	-8.800000	7.821645
0.000000	-9.000000	7.897560
0.000000	-8.900000	7.891841
0.000000	-8.800000	7.821955
0.000000	-8.500000	0.880303
0.000000	-8.100000	0.550406
0.000000	-8.000000	0.495716
0.000000	-8.300000	0.651977
0.000000	-8.700000	5.387069
0.000000	-9.000000	7.897540
0.000000	-9.300000	7.897023
0.000000	-8.700000	5.410200
0.000000	-8.300000	0.651839
0.000000	-8.100000	0.550582
0.000000	-7.700000	0.333665
0.000000	-7.600000	0.284011
0.000000	-7.700000	0.333732
0.000000	-8.200000	0.603703
0.000000	-8.500000	0.881001
0.000000	-8.900000	7.891717
0.000000	-9.600000	7.897992
0.000000	-9.800000	7.900063
0.000000	-10.000000	7.899703
0.000000	-8.000000	0.495549
0.000000	-7.100000	0.093208
0.000000	-6.700000	0.022324
0.000000	-6.800000	0.032384
0.000000	-7.900000	0.440723
0.000000	-8.700000	5.413537
0.000000	-9.200000	7.897092
0.000000	-9.500000	7.896777
0.000000	-9.600000	7.897873
0.000000	-9.200000	7.896768
0.000000	-8.900000	7.891486
0.000000	-7.300000	0.157024
0.000000	-6.700000	0.022283
0.000000	-6.300000	0.011110
0.000000	-6.500000	0.013322
0.000000	-7.300000	0.157055
0.000000	-7.500000	0.238182
0.000000	-8.700000	5.400991
0.000000	-9.000000	7.897076
0.000000	-9.400000	7.896342
0.000000	-7.700000	0.333578
0.000000	-7.400000	0.195592
0.000000	-6.200000	0.009217
0.000000	-6.000000	0.008517
0.000000	-6.100000	0.007472
0.000000	-6.400000	0.010334
0.000000	-7.700000	0.333850
0.000000	-8.200000	0.603790
0.000000	-8.800000	7.821789
0.000000	-9.200000	7.896701
0.000000	-9.300000	7.896336
0.000000	-9.000000	7.896583
0.000000	-8.100000	0.550749
0.000000	-7.600000	0.284165
0.000000	-6.900000	0.047492
0.000000	-6.500000	0.013376
0.000000	-6.400000	0.010384
0.000000	-6.500000	0.013388
0.000000	-8.500000	0.883213
0.000000	-9.200000	7.896641
0.000000	-9.900000	7.899581
0.000000	-10.000000	7.899234
0.000000	-8.300000	0.651858
0.000000	-8.000000	0.495830
0.000000	-6.000000	0.008580
0.000000	-4.600000	0.003839
0.000000	-1.900000	0.001111
0.000000	-0.600000	-0.001377
0.000000	0.700000	-0.002717
0.000000	1.200000	-0.002252
0.000000	1.500000	-0.003094
0.000000	2.000000	-0.003876
0.000000	2.100000	-0.002305
0.000000	2.600000	-0.003105
0.000000	3.200000	-0.003861
0.000000	3.600000	-0.003426
0.000000	4.200000	-0.004731
0.000000	4.500000	-0.005659
0.000000	5.000000	-0.006644
0.000000	5.600000	-0.007692
0.000000	6.100000	-0.008575
0.000000	6.300000	-0.008273
0.000000	6.700000	-0.009243
0.000000	7.000000	-0.008775
0.000000	7.400000	-0.009811
0.000000	7.500000	-0.009594
0.000000	7.700000	-0.009360
0.000000	8.000000	-0.010628
0.000000	8.100000	-0.009035
0.000000	8.500000	-0.009832
0.000000	8.700000	-0.009672
0.000000	8.900000	-0.010940
0.000000	9.400000	-0.010338
0.000000	9.800000	-0.011111
0.000000	10.000000	-0.011137
0.000000	9.900000	-0.011203
0.000000	9.300000	-0.012077
0.000000	9.200000	-0.010739
0.000000	8.700000	-0.009700
0.000000	8.200000	-0.010351
0.000000	7.500000	-0.009645
0.000000	7.100000	-0.008641
0.000000	6.400000	-0.008060
0.000000	5.500000	-0.006530
0.000000	5.100000	-0.006912
0.000000	5.000000	-0.006696
0.000000	4.200000	-0.004769
0.000000	3.900000	-0.005017
0.000000	3.800000	-0.005219
0.000000	3.700000	-0.004756
0.000000	3.100000	-0.004138
0.000000	2.700000	-0.003109
0.000000	2.300000	-0.002268
0.000000	1.700000	-0.003006
0.000000	1.500000	-0.003154
0.000000	1.400000	-0.003252
0.000000	1.300000	-0.002000
0.000000	1.000000	-0.001103
0.000000	0.600000	-0.001525
0.000000	0.200000	-0.000439
0.000000	0.100000	-0.001979
0.000000	-0.100000	-0.002343
0.000000	-0.200000	-0.001047
0.000000	-1.200000	-0.000489
0.000000	-1.900000	0.001109
0.000000	-2.000000	0.001560
0.000000	-2.300000	0.001354
0.000000	-2.700000	0.000527
0.000000	-2.900000	0.001910
0.000000	-3.100000	0.001766
0.000000	-3.200000	0.003067
0.000000	-3.300000	0.002953
0.000000	-3.700000	0.004322
0.000000	-4.000000	0.004030
0.000000	-4.200000	0.004039
0.000000	-5.000000	0.006812
0.000000	-5.400000	0.007004
0.000000	-5.600000	0.007039
0.000000	-6.800000	0.032908
0.000000	-7.000000	0.068035
0.000000	-7.300000	0.158395
0.000000	-7.900000	0.442801
0.000000	-7.700000	0.335455
0.000000	-7.300000	0.158374
0.000000	-7.400000	0.197087
0.000000	-7.900000	0.442921
0.000000	-8.000000	0.498066
0.000000	-8.200000	0.605564
0.000000	-8.300000	0.654050
0.000000	-8.600000	1.839121
0.000000	-8.700000	5.556645
0.000000	-8.900000	7.889996
0.000000	-9.000000	7.894804
0.000000	-9.600000	7.895772
0.000000	-10.000000	7.897535
0.000000	-9.900000	7.897835
0.000000	-8.500000	0.892877
0.000000	-8.200000	0.604900
0.000000	-7.400000	0.196699
0.000000	-7.300000	0.158216
0.000000	-6.900000	0.048030
0.000000	-6.800000	0.032961
0.000000	-6.700000	0.022727
0.000000	-6.200000	0.009464
0.000000	-6.100000	0.007697
0.000000	-5.600000	0.007063
0.000000	-5.100000	0.005401
0.000000	-2.600000	0.002036
0.000000	-2.400000	0.002774
0.000000	-0.800000	-0.000058
0.000000	2.400000	-0.003518
0.000000	7.500000	-0.009646
0.000000	10.000000	-0.011202
0.000000	9.800000	-0.011158
0.000000	5.500000	-0.006500
0.000000	4.400000	-0.005878
0.000000	2.700000	-0.003076
0.000000	-0.400000	-0.001092
0.000000	-1.800000	0.001900
0.000000	-2.500000	0.001166
0.000000	-3.300000	0.002995
0.000000	-3.600000	0.003010
0.000000	-3.900000	0.004174
0.000000	-4.400000	0.003960
0.000000	-4.600000	0.003938
0.000000	-5.000000	0.006839
0.000000	-5.700000	0.006489
0.000000	-6.200000	0.009498
0.000000	-6.900000	0.048530
0.000000	-7.100000	0.094898
0.000000	-7.600000	0.286805
0.000000	-8.000000	0.499339
0.000000	-8.200000	0.606910
0.000000	-8.300000	0.655187
0.000000	-9.300000	7.894263
0.000000	-9.800000	7.897487
0.000000	-10.000000	7.897039
0.000000	-9.900000	7.897358
0.000000	-6.800000	0.032979
0.000000	-6.500000	0.013497
0.000000	-4.800000	0.005275
0.000000	-3.900000	0.004083
0.000000	-1.300000	0.000715
0.000000	2.300000	-0.002250
0.000000	5.700000	-0.006142
0.000000	7.400000	-0.009858
0.000000	7.500000	-0.009641
0.000000	4.500000	-0.005696
0.000000	-0.100000	-0.002346
0.000000	-3.700000	0.004307
0.000000	-6.300000	0.011331
0.000000	-10.000000	7.897418
0.000000	-9.500000	7.894055
0.000000	-3.200000	0.002955
0.000000	-2.600000	0.001901
0.000000	7.100000	-0.008651
0.000000	10.000000	-0.011193
0.000000	9.300000	-0.012102
0.000000	2.900000	-0.004399
0.000000	2.600000	-0.003181
0.000000	0.100000	-0.002014
0.000000	-2.100000	0.001333
0.000000	-5.400000	0.006936
0.000000	-8.800000	7.825182
0.000000	-10.000000	7.897201
0.000000	-9.500000	7.894115
0.000000	-6.000000	0.008466
0.000000	-5.400000	0.006797
0.000000	-1.500000	0.000405
0.000000	4.000000	-0.004888
0.000000	8.000000	-0.010621
0.000000	9.800000	-0.011083
0.000000	10.000000	-0.011124
0.000000	9.200000	-0.010688
0.000000	7.400000	-0.009825
0.000000	2.500000	-0.003392
0.000000	-3.300000	0.002856
0.000000	-3.800000	0.002071
0.000000	-5.100000	0.005250
0.000000	-6.100000	0.007566
0.000000	-6.800000	0.033038
0.000000	-10.000000	7.897187
